sweep,n_artifacts,m_observers,averaging,seed_rep,generation,kl_payload,creator_col_kl,eff_sample_count,mi_genuine,mean_deep_genuine
M,1000,1,True,1,3,0.13533278975742896,1.0674765125472023,488.4375068413717,0.30424736515894835,1.956
M,1000,1,True,1,4,0.2722733169110316,0.86323109689431,625.9230304249486,0.4141935049899618,2.507
M,1000,1,True,1,5,0.06000476966731326,0.7547359417322773,680.3877251848073,0.4311464234011425,2.724
M,1000,1,True,1,6,0.14098824127599,0.8212148075677077,610.8922183890043,0.44124946603204607,2.445
M,1000,1,True,1,7,0.05333963712161048,0.593816323910022,611.7172143069761,0.5071367770483739,2.449
M,1000,1,True,2,0,0.04684859282621631,0.49371204588939804,511.9903496845989,0.8356258876943723,2.049
M,1000,1,True,2,1,0.05273940639385069,0.6734986321281682,558.7018201269124,0.6459093545027413,2.236
M,1000,1,True,2,2,0.05806979802618595,0.7665483375260562,608.3652980965801,0.5648001114829498,2.435
M,1000,1,True,2,3,0.12875541695276174,1.0145918997688286,629.2635266808777,0.49634477707027247,2.518
M,1000,1,True,2,4,0.14575021526286608,1.0467343083663152,664.4170628461693,0.4986284982825202,2.659
M,1000,1,True,2,5,0.19110747640281556,0.9257360094055462,523.0459119562191,0.5850140686763964,2.093
M,1000,1,True,2,6,0.1410522626114284,1.0412372360517559,602.0231217720817,0.5149823854278291,2.41
M,1000,1,True,2,7,0.25224701188018805,0.8843389758732624,606.4887175069322,0.5356943460247376,2.428
M,1000,5,True,0,0,0.06048857713127319,0.3651956616642709,470.15224082218845,0.8611226818433453,1.8828
M,1000,5,True,0,1,0.1426889620886398,0.5862521141210483,491.5474421000555,0.7370236579830113,1.9682
M,1000,5,True,0,2,0.09877709671966403,0.5666012980435351,560.8566477696746,0.6590057545828977,2.2451999999999996
M,1000,5,True,0,3,0.08944793319794025,0.5784612518849667,570.1638302498774,0.6386377309360064,2.2824
M,1000,5,True,0,4,0.1027331392089312,0.5148744723413353,581.4705444939466,0.6102531931842983,2.3276
M,1000,5,True,0,5,0.1562366634621121,0.5881541592215761,609.2841269626239,0.542860248764109,2.439
M,1000,5,True,0,6,0.12416642251032584,0.5792120974546248,624.9876404545302,0.5364191202253552,2.5016
M,1000,5,True,0,7,0.15366710228054148,0.6231477445385865,643.0017168650882,0.5206580454797056,2.5736
M,1000,5,True,1,0,0.07550800467025974,0.42207091674785124,489.456890529122,0.8347263071954408,1.9602
M,1000,5,True,1,1,0.07770361795601141,0.5657099083849424,587.3334457468363,0.6347311562573132,2.3514
M,1000,5,True,1,2,0.12574196129705817,0.5779242728852692,598.658457425505,0.594112949340899,2.3961999999999994
M,1000,5,True,1,3,0.11369253335887122,0.5671275464573275,651.3100955770278,0.526295404249548,2.6068
M,1000,5,True,1,4,0.11595997997788901,0.6877404293843022,660.0396493454895,0.47440102184104377,2.6424
M,1000,5,True,1,5,0.137384998041805,0.781472073093781,663.5657833784546,0.462276425221871,2.6559999999999997
M,1000,5,True,1,6,0.10099058481743065,0.7521412473203918,649.5521527867741,0.43873834610417894,2.5996
M,1000,5,True,1,7,0.1260263379299069,0.6320685199153571,651.4210616434331,0.4835699349642516,2.6082
M,1000,5,True,2,0,0.04996738647023813,0.4008607709860354,483.07176536185705,0.8641345666855009,1.934
M,1000,5,True,2,1,0.08795176472474367,0.484311810621204,483.03095838966874,0.8111040090476351,1.934
M,1000,5,True,2,2,0.05702372619084932,0.5794671527532236,574.479905434323,0.6415002687876905,2.3
M,1000,5,True,2,3,0.12110919126176255,0.6462398576921338,590.4778837714802,0.607140268484462,2.3635999999999995
M,1000,5,True,2,4,0.05823850672180772,0.6010430141835654,630.5201266899073,0.5294980440755934,2.5236
M,1000,5,True,2,5,0.09797911643724239,0.7294716652448971,603.5793110868057,0.525948010313336,2.416
M,1000,5,True,2,6,0.09335087382294346,0.6887710673687144,629.7081160106194,0.5087550186698568,2.5204
M,1000,5,True,2,7,0.16338574751843188,0.6944768418147067,637.7015098096306,0.5134533905352759,2.5526
M,1000,20,True,0,0,0.05014153766270736,0.36596946526227286,480.1157032435246,0.8229933244937196,1.9226000000000003
M,1000,20,True,0,1,0.08680392520607866,0.5080907027778298,532.9988335118012,0.7168161301491308,2.1338
M,1000,20,True,0,2,0.09194379317556883,0.5398816907504062,585.8319133891788,0.624383903372299,2.3452
M,1000,20,True,0,3,0.09778135817019412,0.4976986189729266,608.0363100955701,0.5828416537965626,2.434
M,1000,20,True,0,4,0.07595073150046837,0.49272067330061414,625.2872738500096,0.5451939912335484,2.5031
M,1000,20,True,0,5,0.11422944551866399,0.5251589485971073,624.0729111377996,0.5483505368500006,2.49825
M,1000,20,True,0,6,0.11871803483665533,0.47821010363267236,634.1436350720558,0.561876963077877,2.5383
M,1000,20,True,0,7,0.1121739874440936,0.4262174066090292,612.4904742693398,0.5432694691838451,2.4516
M,1000,20,True,1,0,0.07402777915701284,0.45080917472338616,489.3986866890935,0.8283023369338061,1.9597000000000002
M,1000,20,True,1,1,0.08485779956008369,0.611038789849573,562.9095110486605,0.6288688406668917,2.25375
M,1000,20,True,1,2,0.12425885578482838,0.5550803137345683,617.4496835706693,0.5689630240883622,2.47165
M,1000,20,True,1,3,0.1250405896992184,0.5264596909727126,627.5792644874712,0.5437715088874848,2.5122
M,1000,20,True,1,4,0.08322555785146146,0.5121001724720137,642.2699126762948,0.5377313692878264,2.5712
M,1000,20,True,1,5,0.11121176947815811,0.5614218517128894,614.9882723115485,0.5346015775184142,2.4620500000000005
M,1000,20,True,1,6,0.10513780029780435,0.5771043982600093,639.510045303896,0.48515701694746555,2.56
M,1000,20,True,1,7,0.11833833511105807,0.5212517570315892,657.1384386491825,0.5003445208404645,2.63055
M,1000,20,True,2,0,0.05040399111787394,0.4157657967778379,499.1609372795121,0.8180286685264487,1.9985499999999998
M,1000,20,True,2,1,0.08228028143127564,0.5375707200411373,495.8436503561114,0.729922127008315,1.9854500000000002
M,1000,20,True,2,2,0.09178707611373227,0.605130535372623,556.4377399489032,0.6512658510323602,2.2278499999999997
M,1000,20,True,2,3,0.143196073403095,0.6118315198549382,561.1000198581442,0.6326778827833357,2.2461499999999996
M,1000,20,True,2,4,0.09785406447552195,0.5731253647616351,602.7756094941503,0.5923948183456945,2.41295
M,1000,20,True,2,5,0.0940137438480836,0.6034443388027074,606.065454383722,0.556504742057815,2.42605
M,1000,20,True,2,6,0.11140640374486369,0.5646279000750395,633.5086780986375,0.5430273489176483,2.53565
M,1000,20,True,2,7,0.10830038366478995,0.541412565247222,622.5193394325556,0.539854515101568,2.49185
