arm,omega,d,seed_rep,observer,true_goal,engaged_fraction,final_entropy,correct,psi_analogue,cum_deep
foreign_content,0.0,0.945128628108705,0,155,0,1.0,1.370794699711139,0,-9.210096334228611e-12,24
foreign_content,0.0,0.945128628108705,0,156,0,1.0,1.363718324572471,0,-9.210189480600785e-12,24
foreign_content,0.0,0.945128628108705,0,157,0,0.14285714285714285,0.19948370006978408,0,1.7092946909773186,12
foreign_content,0.0,0.945128628108705,0,158,0,1.0,1.36959387772092,0,-9.210461112230036e-12,24
foreign_content,0.0,0.945128628108705,0,159,0,0.0,0.3104746789044226,0,1.7315991492286913,10
foreign_content,0.0,0.945128628108705,0,160,0,1.0,1.3777908459072126,0,-9.210212987689358e-12,24
foreign_content,0.0,0.945128628108705,0,161,0,0.07142857142857142,0.022970325195823912,1,3.671453516537222,11
foreign_content,0.0,0.945128628108705,0,162,0,1.0,1.3768066473102363,1,-9.2103339201124e-12,24
foreign_content,0.0,0.945128628108705,0,163,0,1.0,1.3764874576295825,0,-9.210293426934705e-12,24
foreign_content,0.0,0.945128628108705,0,164,0,1.0,1.3633180085572307,0,-9.210145554546756e-12,24
foreign_content,0.0,0.945128628108705,0,165,0,1.0,1.3486723371427827,0,-9.210535542416434e-12,24
foreign_content,0.0,0.945128628108705,0,166,0,1.0,1.3738181849139126,0,-9.209740546103501e-12,24
foreign_content,0.0,0.945128628108705,0,167,0,1.0,1.3684050916860906,0,-9.210253271337658e-12,24
foreign_content,0.0,0.945128628108705,0,168,0,1.0,1.3748855976470762,0,-9.210326787717332e-12,24
foreign_content,0.0,0.945128628108705,0,169,0,1.0,1.3759913082985016,0,-9.209833812615495e-12,24
foreign_content,0.0,0.945128628108705,0,170,0,1.0,1.3590695150566903,0,-9.21084138975679e-12,24
foreign_content,0.0,0.945128628108705,0,171,0,1.0,0.39068067887683605,0,2.5320208223512637,24
foreign_content,0.0,0.945128628108705,0,172,0,1.0,1.3685302592220456,1,-9.210396884015972e-12,24
foreign_content,0.0,0.945128628108705,0,173,0,1.0,1.3702348867532015,0,-9.209946828029398e-12,24
foreign_content,0.0,0.945128628108705,0,174,0,1.0,1.3601265337554622,1,-9.210277655659101e-12,24
foreign_content,0.0,0.945128628108705,0,175,0,1.0,1.3617076429637314,0,-9.210255072323613e-12,24
foreign_content,0.0,0.945128628108705,0,176,0,1.0,1.3754361904550967,0,-9.209844324565513e-12,24
foreign_content,0.0,0.945128628108705,0,177,0,0.2857142857142857,0.2729482010078469,0,2.0829940877798494,14
foreign_content,0.0,0.945128628108705,0,178,0,1.0,1.3686888247695175,0,-9.210556123652636e-12,24
foreign_content,0.0,0.945128628108705,0,179,0,1.0,1.3645897462297776,0,-9.210144445091353e-12,24
foreign_content,0.0,0.945128628108705,0,180,0,1.0,1.378014394887493,0,-9.210057046189767e-12,24
foreign_content,0.0,0.945128628108705,0,181,0,1.0,1.3362256757493356,0,-9.210533638799718e-12,24
foreign_content,0.0,0.945128628108705,0,182,0,1.0,1.3333592492551072,1,-9.210206561306715e-12,24
foreign_content,0.0,0.945128628108705,0,183,0,1.0,0.42009297994020967,1,2.6125902726945203,24
foreign_content,0.0,0.945128628108705,0,184,0,1.0,1.3839394839713481,0,-9.21021071441271e-12,24
foreign_content,0.0,0.945128628108705,0,185,0,1.0,1.3668975374385754,0,-9.210428208589996e-12,24
foreign_content,0.0,0.945128628108705,0,186,0,1.0,1.380436101740139,0,-9.210102470218721e-12,24
foreign_content,0.0,0.945128628108705,0,187,0,1.0,0.40255210403480507,0,2.3202474536342574,24
foreign_content,0.0,0.945128628108705,0,188,0,1.0,1.3732121055977693,0,-9.210110760697902e-12,24
foreign_content,0.0,0.945128628108705,0,189,0,1.0,1.3628106079025462,0,-9.210171595717853e-12,24
foreign_content,0.0,0.945128628108705,0,190,0,1.0,1.3675334774536045,0,-9.21022444097589e-12,24
foreign_content,0.0,0.945128628108705,0,191,0,1.0,1.375720787924942,0,-9.210383006131146e-12,24
foreign_content,0.0,0.945128628108705,0,192,0,1.0,1.3762178353816366,0,-9.209958027403324e-12,24
foreign_content,0.0,0.945128628108705,0,193,0,1.0,1.3457857172172112,1,-9.210616065956383e-12,24
foreign_content,0.0,0.945128628108705,0,194,0,1.0,1.3671453329739667,0,-9.210279460510704e-12,24
foreign_content,0.0,0.945128628108705,0,195,0,1.0,1.3799962869570417,1,-9.210261325033995e-12,24
foreign_content,0.0,0.945128628108705,0,196,0,1.0,1.3780558403416003,0,-9.210383666817698e-12,24
foreign_content,0.0,0.945128628108705,0,197,0,1.0,1.3693354231711008,0,-9.210300809189631e-12,24
foreign_content,0.0,0.945128628108705,0,198,0,1.0,0.3985180710962494,0,2.2028650181317104,24
foreign_content,0.0,0.945128628108705,0,199,0,1.0,1.358665594769537,0,-9.210021067551602e-12,24
foreign_content,0.0,0.945128628108705,1,0,2,0.0,1.344943451274618,0,-9.210368513038516e-12,10
foreign_content,0.0,0.945128628108705,1,1,2,0.0,1.3564159004886789,0,-9.209970688428744e-12,10
foreign_content,0.0,0.945128628108705,1,2,2,0.0,1.3762672957508069,0,-9.210140714195029e-12,10
foreign_content,0.0,0.945128628108705,1,3,2,0.0,1.355497315066255,0,-9.209958922895203e-12,10
foreign_content,0.0,0.945128628108705,1,4,2,0.0,1.3797709875356028,1,-9.21010421402901e-12,10
foreign_content,0.0,0.945128628108705,1,5,2,0.0,1.353561304151505,0,-9.21013260393042e-12,10
foreign_content,0.0,0.945128628108705,1,6,2,0.0,1.367923428681042,0,-9.210362498956081e-12,10
foreign_content,0.0,0.945128628108705,1,7,2,0.0,1.3746689654555346,0,-9.209884726187012e-12,10
foreign_content,0.0,0.945128628108705,1,8,2,0.0,1.3716112903654722,0,-9.210260103874816e-12,10
foreign_content,0.0,0.945128628108705,1,9,2,0.0,1.3821924060974373,0,-9.209622834365802e-12,10
foreign_content,0.0,0.945128628108705,1,10,2,0.0,1.3724713447534485,0,-9.210080363341738e-12,10
foreign_content,0.0,0.945128628108705,1,11,2,0.0,1.3780222761904815,0,-9.210159898755747e-12,10
foreign_content,0.0,0.945128628108705,1,12,2,0.0,1.355339299144644,0,-9.210592004994113e-12,10
foreign_content,0.0,0.945128628108705,1,13,2,0.0,1.3653958924340932,1,-9.210210516440825e-12,10
foreign_content,0.0,0.945128628108705,1,14,2,0.0,1.3820138417341798,0,-9.209839352020541e-12,10
foreign_content,0.0,0.945128628108705,1,15,2,0.0,1.3690135386361337,0,-9.210531032022229e-12,10
foreign_content,0.0,0.945128628108705,1,16,2,0.0,1.3751268279443203,1,-9.210129738547394e-12,10
foreign_content,0.0,0.945128628108705,1,17,2,0.0,1.3674530143183887,0,-9.210274719071475e-12,10
foreign_content,0.0,0.945128628108705,1,18,2,0.0,1.3512545561298073,0,-9.209944395526413e-12,10
foreign_content,0.0,0.945128628108705,1,19,2,0.0,1.37254271654603,0,-9.210550226062111e-12,10
foreign_content,0.0,0.945128628108705,1,20,2,0.0,1.3619662797392302,1,-9.210216493509752e-12,10
foreign_content,0.0,0.945128628108705,1,21,2,0.0,1.3306925654457233,0,-9.210282755698791e-12,10
foreign_content,0.0,0.945128628108705,1,22,2,0.0,1.3698743333225512,0,-9.210415908463806e-12,10
foreign_content,0.0,0.945128628108705,1,23,2,0.0,1.288603013197209,0,0.2540889108841412,10
foreign_content,0.0,0.945128628108705,1,24,2,0.0,1.3684626424467643,1,-9.210462575047902e-12,10
foreign_content,0.0,0.945128628108705,1,25,2,0.0,1.3735358513607743,0,-9.210467352315298e-12,10
foreign_content,0.0,0.945128628108705,1,26,2,0.0,1.3707114549292503,0,-9.210479936395072e-12,10
foreign_content,0.0,0.945128628108705,1,27,2,0.0,1.3722050226662073,1,-9.209920128796957e-12,10
foreign_content,0.0,0.945128628108705,1,28,2,0.0,1.3574935678260143,1,-9.210159929824813e-12,10
foreign_content,0.0,0.945128628108705,1,29,2,0.0,1.370628634981899,0,-9.210095045371226e-12,10
foreign_content,0.0,0.945128628108705,1,30,2,0.0,1.3829253328895748,0,-9.210114702685044e-12,10
foreign_content,0.0,0.945128628108705,1,31,2,0.0,1.3851880653746507,0,-9.210144206845458e-12,10
foreign_content,0.0,0.945128628108705,1,32,2,0.0,1.3676042373357542,0,-9.210385476265131e-12,10
foreign_content,0.0,0.945128628108705,1,33,2,0.0,1.3762235934088929,0,-9.2099271697152e-12,10
foreign_content,0.0,0.945128628108705,1,34,2,0.0,1.3839116881993847,1,0.009525343655332485,10
foreign_content,0.0,0.945128628108705,1,35,2,0.0,1.3729853965383068,1,-9.21017443892377e-12,10
foreign_content,0.0,0.945128628108705,1,36,2,0.0,1.359712430727898,0,0.013103707586357304,10
foreign_content,0.0,0.945128628108705,1,37,2,0.0,1.2596944251985767,0,0.2064254761675692,10
foreign_content,0.0,0.945128628108705,1,38,2,0.0,1.384862879173142,0,-9.210314131093661e-12,10
foreign_content,0.0,0.945128628108705,1,39,2,0.0,1.3770846596534536,0,-9.210345770268902e-12,10
foreign_content,0.0,0.945128628108705,1,40,2,0.0,1.3832627727615803,0,-9.209999921002649e-12,10
foreign_content,0.0,0.945128628108705,1,41,2,0.0,1.381860828972493,1,-9.210452344725697e-12,10
foreign_content,0.0,0.945128628108705,1,42,2,0.0,1.370368820352175,0,-9.210372592676648e-12,10
foreign_content,0.0,0.945128628108705,1,43,2,0.0,1.3544508060030147,0,-9.209929211254396e-12,10
foreign_content,0.0,0.945128628108705,1,44,2,0.0,1.3636852638889223,0,-9.210468852253935e-12,10
foreign_content,0.0,0.945128628108705,1,45,2,0.0,1.374672863612286,1,-9.2102441345402e-12,10
foreign_content,0.0,0.945128628108705,1,46,2,0.0,1.3664205866472483,0,-9.210304048757285e-12,10
foreign_content,0.0,0.945128628108705,1,47,2,0.0,1.3542082334808463,0,0.03813093821581648,10
foreign_content,0.0,0.945128628108705,1,48,2,0.0,1.3237209673462969,0,-9.210377129464483e-12,10
foreign_content,0.0,0.945128628108705,1,49,2,0.0,1.3782699761373294,0,-9.210172788023967e-12,10
foreign_content,0.0,0.945128628108705,1,50,2,0.0,1.3574884060009813,1,-9.210475578755179e-12,10
foreign_content,0.0,0.945128628108705,1,51,2,0.0,1.369970906055603,1,-9.210673174103528e-12,10
foreign_content,0.0,0.945128628108705,1,52,2,0.0,1.3741385355201345,0,-9.210123394957305e-12,10
foreign_content,0.0,0.945128628108705,1,53,2,0.0,1.3748247942909395,0,-9.209994649568861e-12,10
foreign_content,0.0,0.945128628108705,1,54,2,0.0,1.3669083798016342,0,-9.210646194007884e-12,10
foreign_content,0.0,0.945128628108705,1,55,2,0.0,1.3644270278117248,0,-9.210127787190484e-12,10
foreign_content,0.0,0.945128628108705,1,56,2,0.0,1.3569854176823035,0,0.013470072933203833,10
foreign_content,0.0,0.945128628108705,1,57,2,0.0,1.370179699781456,0,-9.210411311711704e-12,10
foreign_content,0.0,0.945128628108705,1,58,2,0.0,1.369809807817419,0,-9.210209416936522e-12,10
foreign_content,0.0,0.945128628108705,1,59,2,0.0,1.3810461059295518,0,-9.210277041319692e-12,10
