tier,seed_rep,observer,true_goal,modal_goal,correct,first_skim_t,cum_deep,final_goal_entropy
CREATOR,2,73,2,2,1,2,2,0.01695406373421166
CREATOR,2,74,3,3,1,2,2,0.01696971269552857
CREATOR,2,75,0,0,1,2,2,0.013995206955680694
CREATOR,2,76,2,2,1,1,1,0.24382078124081785
CREATOR,2,77,2,2,1,2,2,0.016777547691903132
CREATOR,2,78,3,3,1,2,2,0.014012732271788226
CREATOR,2,79,1,1,1,2,2,0.013881017260743077
CREATOR,2,80,3,3,1,2,2,0.014791612673883216
CREATOR,2,81,1,1,1,1,1,0.15823055777883024
CREATOR,2,82,3,3,1,2,2,0.013251746310747714
CREATOR,2,83,0,0,1,2,2,0.01290219462493851
CREATOR,2,84,0,0,1,2,2,0.01610450515153498
CREATOR,2,85,1,1,1,1,1,0.2849179953518725
CREATOR,2,86,2,2,1,1,1,0.25480221800744335
CREATOR,2,87,3,3,1,1,1,0.27243718092494146
CREATOR,2,88,0,0,1,1,1,0.2363532132619817
CREATOR,2,89,1,1,1,1,1,0.26643434448424025
CREATOR,2,90,3,3,1,1,1,0.2926138608688531
CREATOR,2,91,1,1,1,3,3,0.11280146944605465
CREATOR,2,92,0,0,1,2,2,0.012980955843762323
CREATOR,2,93,1,1,1,1,1,0.3000525171424803
CREATOR,2,94,1,1,1,3,3,0.07339154716903848
CREATOR,2,95,1,1,1,1,1,0.27594203202660383
CREATOR,2,96,1,1,1,3,3,0.11167240516570742
CREATOR,2,97,2,2,1,1,1,0.24970093830566867
CREATOR,2,98,0,0,1,1,1,0.22963785103676693
CREATOR,2,99,1,1,1,1,1,0.26744857975768166
CREATOR,2,100,1,1,1,2,2,0.01511829641920194
CREATOR,2,101,3,3,1,1,1,0.26088496988081233
CREATOR,2,102,2,2,1,1,1,0.24303119425601258
CREATOR,2,103,0,0,1,1,1,0.30383762637422096
CREATOR,2,104,0,0,1,1,1,0.29564864602535235
CREATOR,2,105,2,2,1,2,2,0.01370518896863974
CREATOR,2,106,1,1,1,1,1,0.28144532711939824
CREATOR,2,107,2,2,1,1,1,0.3025442378372747
CREATOR,2,108,2,2,1,1,1,0.23018564012397583
CREATOR,2,109,2,2,1,2,2,0.016067981962346052
CREATOR,2,110,1,1,1,1,1,0.23164899717328213
CREATOR,2,111,3,3,1,2,2,0.015130185751929516
CREATOR,2,112,0,0,1,3,3,0.13640752407430096
CREATOR,2,113,0,0,1,2,2,0.014228667969979625
CREATOR,2,114,2,2,1,1,1,0.2880640669001963
CREATOR,2,115,2,2,1,3,3,0.08521894368803745
CREATOR,2,116,0,0,1,1,1,0.30489585092401245
CREATOR,2,117,0,0,1,2,2,0.013520504950612725
CREATOR,2,118,3,3,1,2,2,0.013186467431439709
CREATOR,2,119,3,3,1,2,2,0.014039519039645041
CREATOR,2,120,2,2,1,3,3,0.17338957109001654
CREATOR,2,121,2,2,1,2,2,0.014958333943062407
CREATOR,2,122,2,2,1,1,1,0.25145691546686305
CREATOR,2,123,0,0,1,1,1,0.27655938824349197
CREATOR,2,124,1,0,0,1,1,0.2847363163509682
CREATOR,2,125,3,3,1,2,2,0.014435842442629692
CREATOR,2,126,1,1,1,1,1,0.2228101612655345
CREATOR,2,127,3,3,1,1,1,0.1977925894235624
CREATOR,2,128,1,1,1,2,2,0.012819727573378441
CREATOR,2,129,1,1,1,2,2,0.016474984005971496
CREATOR,2,130,1,1,1,2,2,0.015228185082185883
CREATOR,2,131,0,0,1,1,1,0.2572626617440662
CREATOR,2,132,3,3,1,2,2,0.01624787929203408
CREATOR,2,133,2,2,1,2,2,0.015002088434573693
CREATOR,2,134,0,0,1,2,2,0.016840558157553275
CREATOR,2,135,2,2,1,2,2,0.014762621250450938
CREATOR,2,136,2,2,1,3,3,0.10484350611204957
CREATOR,2,137,0,0,1,1,1,0.22259284375132232
CREATOR,2,138,2,2,1,2,2,0.015145516558846732
CREATOR,2,139,1,1,1,2,2,0.012801060422052764
CREATOR,2,140,1,1,1,3,3,0.1256899724291104
CREATOR,2,141,2,2,1,2,2,0.015247931656127506
CREATOR,2,142,0,0,1,1,1,0.27856533934398653
CREATOR,2,143,2,2,1,3,3,0.05760764732351487
CREATOR,2,144,0,0,1,2,2,0.01378949105709918
CREATOR,2,145,2,2,1,2,2,0.014559866939669845
CREATOR,2,146,2,2,1,2,2,0.015167851855770239
CREATOR,2,147,1,1,1,2,2,0.016474291447690644
CREATOR,2,148,2,2,1,1,1,0.22515080705572077
CREATOR,2,149,2,2,1,1,1,0.25277645241849694
CREATOR,2,150,1,1,1,2,2,0.013354040744890109
CREATOR,2,151,2,2,1,2,2,0.012999502264197015
CREATOR,2,152,0,0,1,2,2,0.014292547331292023
CREATOR,2,153,1,1,1,1,1,0.2428209393860165
CREATOR,2,154,2,2,1,2,2,0.014259534198461075
CREATOR,2,155,2,2,1,1,1,0.2654797229379511
CREATOR,2,156,3,3,1,1,1,0.25255039868815016
CREATOR,2,157,1,1,1,1,1,0.30487036345046536
CREATOR,2,158,0,0,1,1,1,0.19373368802323426
CREATOR,2,159,2,2,1,2,2,0.01682241717083252
CREATOR,2,160,3,3,1,1,1,0.3037658029754105
CREATOR,2,161,1,1,1,1,1,0.20822000285406017
CREATOR,2,162,3,3,1,1,1,0.1649172820014139
CREATOR,2,163,3,3,1,2,2,0.01345697149746649
CREATOR,2,164,1,1,1,1,1,0.2981764266581401
CREATOR,2,165,2,2,1,2,2,0.013903878073993781
CREATOR,2,166,1,1,1,1,1,0.25319382975449367
CREATOR,2,167,0,0,1,2,2,0.013009303416887538
CREATOR,2,168,1,1,1,2,2,0.01346798277733507
CREATOR,2,169,3,3,1,3,3,0.06731705209505057
CREATOR,2,170,0,0,1,2,2,0.016394370271765164
CREATOR,2,171,3,3,1,2,2,0.013554598081726803
CREATOR,2,172,1,1,1,2,2,0.016060958350578178
CREATOR,2,173,0,0,1,1,1,0.23672997341661656
CREATOR,2,174,0,0,1,3,3,0.08861834559923464
CREATOR,2,175,3,3,1,1,1,0.28934369610312943
CREATOR,2,176,2,2,1,3,3,0.09689732187966309
CREATOR,2,177,0,0,1,2,2,0.01637435100609813
CREATOR,2,178,0,2,0,3,3,0.15684721353198253
CREATOR,2,179,2,2,1,1,1,0.18038444289325128
CREATOR,2,180,1,1,1,1,1,0.2835692125389394
CREATOR,2,181,0,0,1,2,2,0.013073785133263328
CREATOR,2,182,1,1,1,1,1,0.25535723546987843
CREATOR,2,183,3,3,1,1,1,0.2745216887607174
CREATOR,2,184,1,1,1,1,1,0.2724342083966475
CREATOR,2,185,0,0,1,1,1,0.26643866015607265
CREATOR,2,186,1,1,1,2,2,0.014495261582090196
CREATOR,2,187,2,2,1,2,2,0.013196153266667914
CREATOR,2,188,3,3,1,2,2,0.016577603162987956
CREATOR,2,189,0,0,1,2,2,0.01448035715197779
CREATOR,2,190,1,1,1,1,1,0.27546229641728404
CREATOR,2,191,0,0,1,1,1,0.21082247966207146
CREATOR,2,192,1,1,1,1,1,0.3009258579112099
CREATOR,2,193,0,0,1,1,1,0.24083267738151298
CREATOR,2,194,2,2,1,2,2,0.014595834435292486
CREATOR,2,195,1,1,1,1,1,0.23830671464371384
CREATOR,2,196,1,1,1,2,2,0.01713344845082975
CREATOR,2,197,1,1,1,1,1,0.29764452604382163
CREATOR,2,198,3,3,1,2,2,0.01610969502302385
CREATOR,2,199,1,1,1,2,2,0.013391621747110533
CREATOR,3,0,1,1,1,1,1,0.2686140711839401
CREATOR,3,1,3,3,1,2,2,0.013085706519259027
CREATOR,3,2,2,2,1,3,3,0.1302267855306555
CREATOR,3,3,3,3,1,2,2,0.013783246652578967
CREATOR,3,4,3,3,1,1,1,0.21661568750816018
CREATOR,3,5,3,3,1,1,1,0.23571113783406986
CREATOR,3,6,0,0,1,2,2,0.01661419502031579
CREATOR,3,7,0,0,1,1,1,0.292422798032022
CREATOR,3,8,2,2,1,2,2,0.01550205790844042
CREATOR,3,9,0,0,1,2,2,0.014260144595519154
CREATOR,3,10,2,2,1,1,1,0.2985749327597919
CREATOR,3,11,1,1,1,1,1,0.29876468962553443
CREATOR,3,12,3,3,1,1,1,0.27591519574664525
CREATOR,3,13,3,3,1,1,1,0.23433459481347638
CREATOR,3,14,3,3,1,1,1,0.24670132252687024
CREATOR,3,15,3,3,1,1,1,0.25783376638797834
CREATOR,3,16,2,2,1,2,2,0.015396234377631357
CREATOR,3,17,0,0,1,1,1,0.2695248457751577
CREATOR,3,18,0,0,1,2,2,0.01358271280869203
CREATOR,3,19,3,3,1,2,2,0.014890528346196426
CREATOR,3,20,1,1,1,3,3,0.1413927402196611
CREATOR,3,21,0,0,1,2,2,0.01616230002167164
CREATOR,3,22,1,1,1,2,2,0.012768696485630112
CREATOR,3,23,1,1,1,1,1,0.21655655676969712
CREATOR,3,24,0,0,1,1,1,0.24397247292814817
CREATOR,3,25,2,2,1,2,2,0.015640086726600298
CREATOR,3,26,1,1,1,1,1,0.22479111267423638
CREATOR,3,27,3,3,1,2,2,0.015592058470684157
CREATOR,3,28,0,0,1,2,2,0.01449901724359065
CREATOR,3,29,2,2,1,1,1,0.30064630837165274
CREATOR,3,30,3,3,1,1,1,0.21333936575928913
CREATOR,3,31,1,1,1,2,2,0.014846978755367304
CREATOR,3,32,2,2,1,1,1,0.21770293096223253
CREATOR,3,33,2,1,0,1,1,0.20793830862063278
CREATOR,3,34,2,2,1,1,1,0.20937700065549736
CREATOR,3,35,1,1,1,1,1,0.2744530310711393
CREATOR,3,36,2,2,1,2,2,0.016502522453780165
CREATOR,3,37,3,3,1,2,2,0.016255101121802316
CREATOR,3,38,3,3,1,2,2,0.014895174798311053
CREATOR,3,39,1,1,1,2,2,0.013787930738285738
CREATOR,3,40,0,0,1,2,2,0.015193754488339307
CREATOR,3,41,1,1,1,2,2,0.015710071417802146
CREATOR,3,42,1,1,1,3,3,0.10268170130370277
CREATOR,3,43,3,3,1,1,1,0.2948512485253577
CREATOR,3,44,3,3,1,2,2,0.013788149313266586
CREATOR,3,45,3,3,1,2,2,0.012837428677347296
CREATOR,3,46,3,3,1,1,1,0.25629913744981836
CREATOR,3,47,0,0,1,2,2,0.01435747151419471
CREATOR,3,48,2,2,1,1,1,0.2638702881582515
CREATOR,3,49,0,3,0,3,3,0.07064408194793527
CREATOR,3,50,2,2,1,2,2,0.012788244224486489
CREATOR,3,51,1,1,1,1,1,0.2407584389401483
CREATOR,3,52,2,2,1,3,3,0.12500183002803666
CREATOR,3,53,0,0,1,2,2,0.01593034612161494
CREATOR,3,54,1,1,1,2,2,0.01490452608842359
CREATOR,3,55,0,0,1,1,1,0.3010215203975234
CREATOR,3,56,0,0,1,2,2,0.01580165937031762
CREATOR,3,57,3,3,1,2,2,0.013622625628899028
CREATOR,3,58,3,3,1,1,1,0.27633901992960186
CREATOR,3,59,0,0,1,2,2,0.015442360795475863
CREATOR,3,60,3,3,1,2,2,0.013626802608575987
CREATOR,3,61,1,1,1,1,1,0.23186166389370505
CREATOR,3,62,2,2,1,1,1,0.2096147620431262
CREATOR,3,63,2,0,0,1,1,0.22652720381201308
CREATOR,3,64,3,3,1,1,1,0.24168266886613585
CREATOR,3,65,2,2,1,2,2,0.013711463952498823
CREATOR,3,66,1,1,1,1,1,0.26613349723434354
CREATOR,3,67,0,0,1,1,1,0.25894707555967866
CREATOR,3,68,2,3,0,1,1,0.22250877052885784
CREATOR,3,69,0,0,1,1,1,0.2589362992180412
CREATOR,3,70,3,3,1,2,2,0.015579058135532776
CREATOR,3,71,1,1,1,1,1,0.26690151212651136
CREATOR,3,72,3,3,1,1,1,0.17674802401357065
CREATOR,3,73,2,2,1,2,2,0.01400608192323732
CREATOR,3,74,2,2,1,2,2,0.013995814427005046
CREATOR,3,75,3,3,1,2,2,0.014100023429010235
CREATOR,3,76,1,1,1,1,1,0.3059021973741032
CREATOR,3,77,2,2,1,2,2,0.017128041435803723
CREATOR,3,78,1,1,1,2,2,0.016962236933907214
CREATOR,3,79,1,1,1,1,1,0.30092533424848156
CREATOR,3,80,1,1,1,1,1,0.1777110068045405
CREATOR,3,81,3,3,1,2,2,0.012740009196250145
CREATOR,3,82,0,0,1,2,2,0.016380084873793964
CREATOR,3,83,1,1,1,1,1,0.20124446000267182
CREATOR,3,84,0,0,1,2,2,0.01307966731895412
CREATOR,3,85,0,3,0,1,1,0.25367649521793867
CREATOR,3,86,2,2,1,2,2,0.017102360971954795
CREATOR,3,87,1,1,1,2,2,0.013487598735180375
CREATOR,3,88,1,1,1,1,1,0.2697591931039557
CREATOR,3,89,0,0,1,2,2,0.013499544148134538
CREATOR,3,90,2,2,1,2,2,0.013491485257073667
CREATOR,3,91,3,3,1,2,2,0.016605709375714456
CREATOR,3,92,3,3,1,2,2,0.01585032838644602
CREATOR,3,93,0,0,1,1,1,0.2519533828193303
CREATOR,3,94,0,0,1,1,1,0.24951452460043327
CREATOR,3,95,3,3,1,4,4,0.20422366830098496
CREATOR,3,96,3,3,1,2,2,0.0165812680536012
CREATOR,3,97,0,0,1,1,1,0.2620235687956594
CREATOR,3,98,0,0,1,2,2,0.015989843386390132
CREATOR,3,99,1,1,1,2,2,0.013778848577423959
CREATOR,3,100,1,1,1,1,1,0.26194301202829995
CREATOR,3,101,3,3,1,1,1,0.26275904690552904
CREATOR,3,102,0,0,1,2,2,0.01571899976370681
CREATOR,3,103,1,1,1,2,2,0.015931035262536922
CREATOR,3,104,0,0,1,1,1,0.2439206009295819
CREATOR,3,105,2,2,1,2,2,0.01571100600736613
CREATOR,3,106,2,2,1,2,2,0.012830267291770902
CREATOR,3,107,3,3,1,1,1,0.28003914388655365
CREATOR,3,108,1,1,1,1,1,0.3008700241587917
CREATOR,3,109,2,2,1,1,1,0.23782664132800568
CREATOR,3,110,0,0,1,2,2,0.017031569384539126
CREATOR,3,111,3,3,1,2,2,0.013128102735357463
CREATOR,3,112,1,1,1,2,2,0.016557600646961303
CREATOR,3,113,0,0,1,1,1,0.2805485921938345
CREATOR,3,114,0,0,1,2,2,0.013841729124403058
CREATOR,3,115,2,2,1,1,1,0.29390102535648915
CREATOR,3,116,1,1,1,1,1,0.2732563091653759
CREATOR,3,117,0,0,1,1,1,0.21368849132207918
CREATOR,3,118,3,3,1,2,2,0.012976292932665525
CREATOR,3,119,3,3,1,2,2,0.016276228381964488
CREATOR,3,120,3,3,1,2,2,0.01368328955608954
CREATOR,3,121,2,2,1,3,3,0.1546007423622969
CREATOR,3,122,3,3,1,2,2,0.01689996264027951
CREATOR,3,123,3,3,1,2,2,0.013758914391725665
CREATOR,3,124,2,2,1,3,3,0.10165265034494746
CREATOR,3,125,1,1,1,1,1,0.1595702844137211
CREATOR,3,126,0,0,1,1,1,0.27282428972939915
CREATOR,3,127,2,2,1,1,1,0.2003861263362383
CREATOR,3,128,3,3,1,2,2,0.015920587996057754
CREATOR,3,129,3,3,1,1,1,0.30082094620076893
CREATOR,3,130,1,1,1,2,2,0.015514753958181797
CREATOR,3,131,1,1,1,2,2,0.01405099278184342
CREATOR,3,132,3,3,1,1,1,0.27843816698780266
CREATOR,3,133,2,2,1,2,2,0.016149101356584095
CREATOR,3,134,2,2,1,1,1,0.24656525698048143
CREATOR,3,135,0,0,1,2,2,0.013347231684479814
CREATOR,3,136,1,1,1,1,1,0.2134436227320689
CREATOR,3,137,0,0,1,1,1,0.29218254706386926
CREATOR,3,138,2,2,1,1,1,0.22775464493819142
CREATOR,3,139,1,1,1,2,2,0.014731975381835582
CREATOR,3,140,3,3,1,2,2,0.014792422495470718
CREATOR,3,141,0,0,1,2,2,0.013037776385043168
CREATOR,3,142,3,3,1,2,2,0.015618258671530433
CREATOR,3,143,1,1,1,1,1,0.27703673809334145
CREATOR,3,144,1,1,1,2,2,0.01630888456383347
CREATOR,3,145,2,0,0,1,1,0.28274877188159275
CREATOR,3,146,3,3,1,2,2,0.01433491731376028
CREATOR,3,147,1,1,1,2,2,0.016094177485846312
CREATOR,3,148,1,1,1,1,1,0.19569895583447006
CREATOR,3,149,2,2,1,1,1,0.30535033675343254
CREATOR,3,150,3,3,1,2,2,0.015512830885910878
CREATOR,3,151,2,2,1,1,1,0.24878959096525294
CREATOR,3,152,3,3,1,1,1,0.29522221280150457
CREATOR,3,153,1,1,1,1,1,0.25798829187896094
CREATOR,3,154,0,0,1,1,1,0.26899649464542263
CREATOR,3,155,2,2,1,1,1,0.2812343642026529
CREATOR,3,156,1,1,1,2,2,0.0163273177638173
CREATOR,3,157,3,3,1,1,1,0.287740923265321
CREATOR,3,158,1,1,1,1,1,0.2740374708791914
CREATOR,3,159,3,3,1,1,1,0.24325950544158928
CREATOR,3,160,3,3,1,1,1,0.29183183234804266
CREATOR,3,161,0,0,1,1,1,0.2444922307460653
CREATOR,3,162,2,2,1,2,2,0.012766257660431971
CREATOR,3,163,1,1,1,2,2,0.01620336600774175
CREATOR,3,164,2,2,1,3,3,0.10517764296020929
CREATOR,3,165,1,1,1,1,1,0.2847827434962772
CREATOR,3,166,0,0,1,1,1,0.27797319159882344
CREATOR,3,167,1,1,1,1,1,0.2829719064310804
CREATOR,3,168,1,1,1,1,1,0.20944962780467874
CREATOR,3,169,0,0,1,2,2,0.014796595112447023
CREATOR,3,170,2,2,1,2,2,0.013549045988032063
CREATOR,3,171,3,3,1,2,2,0.013284185862960131
CREATOR,3,172,2,2,1,1,1,0.19689754891166664
CREATOR,3,173,1,1,1,1,1,0.27812493805089233
CREATOR,3,174,0,0,1,2,2,0.016968406447433644
CREATOR,3,175,0,0,1,1,1,0.26291928815743065
CREATOR,3,176,3,3,1,1,1,0.27619216877328695
CREATOR,3,177,3,3,1,2,2,0.01629461884505142
CREATOR,3,178,2,2,1,3,3,0.07646065454656371
CREATOR,3,179,2,2,1,2,2,0.01473371746488628
CREATOR,3,180,2,2,1,2,2,0.014401656434508983
CREATOR,3,181,2,2,1,2,2,0.014810363127819096
CREATOR,3,182,1,1,1,2,2,0.013403496319975535
CREATOR,3,183,3,3,1,3,3,0.11050343675462584
CREATOR,3,184,2,2,1,2,2,0.013709720616321676
CREATOR,3,185,0,0,1,1,1,0.2406652248004355
CREATOR,3,186,0,0,1,2,2,0.016314658214296028
CREATOR,3,187,3,3,1,1,1,0.2757725678735274
CREATOR,3,188,1,1,1,1,1,0.2711983102922573
CREATOR,3,189,2,2,1,2,2,0.013911979089780604
CREATOR,3,190,3,3,1,2,2,0.014316599398727252
CREATOR,3,191,2,1,0,1,1,0.30428847387824653
CREATOR,3,192,1,1,1,1,1,0.2785216309135956
CREATOR,3,193,2,2,1,1,1,0.22305940617763312
CREATOR,3,194,3,3,1,3,3,0.08962877009346298
CREATOR,3,195,2,2,1,3,3,0.12338850194278869
CREATOR,3,196,2,2,1,2,2,0.013568923709777924
CREATOR,3,197,0,0,1,1,1,0.2987932029793351
CREATOR,3,198,1,1,1,2,2,0.013730030117606148
CREATOR,3,199,1,1,1,2,2,0.0165795496047593
CREATOR,4,0,2,2,1,2,2,0.01643125963869445
CREATOR,4,1,2,2,1,1,1,0.256913329654063
CREATOR,4,2,1,1,1,2,2,0.014217076161468436
CREATOR,4,3,1,1,1,2,2,0.016677567597500914
CREATOR,4,4,0,0,1,1,1,0.2799656759643093
CREATOR,4,5,3,3,1,1,1,0.293526118358989
CREATOR,4,6,0,0,1,3,3,0.16923985774447256
CREATOR,4,7,2,2,1,3,3,0.10639889746058223
CREATOR,4,8,1,1,1,3,3,0.16479053802685645
CREATOR,4,9,2,2,1,1,1,0.22300034519434392
CREATOR,4,10,1,1,1,3,3,0.1085199191169769
CREATOR,4,11,0,0,1,1,1,0.2893554269264736
CREATOR,4,12,1,1,1,2,2,0.012885641303060844
CREATOR,4,13,3,3,1,1,1,0.2819842598415218
CREATOR,4,14,2,2,1,2,2,0.013807497793939891
CREATOR,4,15,2,2,1,2,2,0.01573703221382218
CREATOR,4,16,3,3,1,2,2,0.01513857201340511
CREATOR,4,17,1,1,1,2,2,0.015361824529137041
CREATOR,4,18,2,2,1,2,2,0.01379869939333875
CREATOR,4,19,3,3,1,2,2,0.014991144374562127
CREATOR,4,20,1,0,0,1,1,0.25947259044788407
CREATOR,4,21,0,0,1,2,2,0.01650757333278341
CREATOR,4,22,2,2,1,2,2,0.015062899115046217
CREATOR,4,23,3,3,1,1,1,0.2855244948592223
CREATOR,4,24,3,3,1,2,2,0.014962842493695908
CREATOR,4,25,0,0,1,2,2,0.01627364090805119
CREATOR,4,26,3,3,1,2,2,0.014220981544502171
CREATOR,4,27,2,2,1,2,2,0.015933374679063854
CREATOR,4,28,3,3,1,1,1,0.24516166589978428
CREATOR,4,29,1,1,1,1,1,0.23289606361256854
CREATOR,4,30,1,1,1,1,1,0.2319181297286005
CREATOR,4,31,0,0,1,2,2,0.015335083556686401
CREATOR,4,32,3,3,1,2,2,0.016937666264371105
CREATOR,4,33,3,3,1,1,1,0.27319242963620016
CREATOR,4,34,2,2,1,2,2,0.016998819457022765
CREATOR,4,35,1,1,1,1,1,0.27253449770079824
CREATOR,4,36,0,0,1,2,2,0.016397670827648234
CREATOR,4,37,0,0,1,3,3,0.12902448770016206
CREATOR,4,38,3,3,1,2,2,0.014488612191106077
CREATOR,4,39,2,2,1,2,2,0.01686197870042667
CREATOR,4,40,2,2,1,2,2,0.016239691649558782
CREATOR,4,41,1,1,1,1,1,0.1867237701606418
CREATOR,4,42,0,0,1,2,2,0.013967990144390457
CREATOR,4,43,0,0,1,2,2,0.015954872965324447
CREATOR,4,44,1,1,1,1,1,0.22256190398589712
CREATOR,4,45,1,1,1,2,2,0.012953563077280322
CREATOR,4,46,3,3,1,1,1,0.284921764602187
CREATOR,4,47,3,3,1,2,2,0.016136254350312986
CREATOR,4,48,3,0,0,3,3,0.09882153759690639
CREATOR,4,49,3,3,1,2,2,0.014200687927680878
CREATOR,4,50,2,2,1,1,1,0.22527923427109622
CREATOR,4,51,3,3,1,1,1,0.23060809145181468
CREATOR,4,52,2,2,1,1,1,0.28443021459350787
CREATOR,4,53,3,3,1,2,2,0.016508735053267155
CREATOR,4,54,0,0,1,1,1,0.28898692142764404
CREATOR,4,55,1,1,1,1,1,0.22658922110228708
CREATOR,4,56,0,0,1,3,3,0.11886278580125707
CREATOR,4,57,2,2,1,1,1,0.26498916304524384
CREATOR,4,58,2,2,1,1,1,0.2509614333745551
CREATOR,4,59,3,0,0,1,1,0.25754419526588335
CREATOR,4,60,0,0,1,1,1,0.18749604346457086
CREATOR,4,61,3,3,1,1,1,0.21165506463727043
CREATOR,4,62,2,2,1,2,2,0.013096505648837888
CREATOR,4,63,1,1,1,1,1,0.2670263681316099
CREATOR,4,64,1,1,1,1,1,0.2793265352516256
CREATOR,4,65,0,0,1,1,1,0.2659947202613285
CREATOR,4,66,1,1,1,1,1,0.2291740279289876
CREATOR,4,67,0,0,1,2,2,0.013776809700627814
CREATOR,4,68,0,0,1,2,2,0.013127220792159524
CREATOR,4,69,0,0,1,2,2,0.014240223854658965
CREATOR,4,70,1,1,1,1,1,0.2618754854770651
CREATOR,4,71,3,3,1,2,2,0.01567272075379688
CREATOR,4,72,1,1,1,1,1,0.29733453473536575
CREATOR,4,73,3,3,1,2,2,0.01318084082901544
CREATOR,4,74,2,2,1,1,1,0.2765979742874591
CREATOR,4,75,3,3,1,2,2,0.014439132390985678
CREATOR,4,76,3,3,1,1,1,0.2939667638170214
CREATOR,4,77,2,2,1,1,1,0.3030209548544509
CREATOR,4,78,3,3,1,2,2,0.013770008547199557
CREATOR,4,79,0,0,1,1,1,0.24835252558664056
CREATOR,4,80,3,3,1,1,1,0.2969889896663074
CREATOR,4,81,0,2,0,1,1,0.26812268727707395
CREATOR,4,82,2,2,1,2,2,0.014115617652654348
CREATOR,4,83,2,2,1,3,3,0.10424878014173077
CREATOR,4,84,1,1,1,1,1,0.2789713258105982
CREATOR,4,85,2,2,1,1,1,0.2776474012797507
CREATOR,4,86,1,1,1,2,2,0.01704167793537098
CREATOR,4,87,2,2,1,2,2,0.013420611014744885
CREATOR,4,88,2,2,1,2,2,0.013203701258089832
CREATOR,4,89,2,2,1,1,1,0.18432161983370007
CREATOR,4,90,3,3,1,2,2,0.016046229868383447
CREATOR,4,91,1,1,1,1,1,0.16658516711068988
CREATOR,4,92,3,3,1,2,2,0.014371453025609705
CREATOR,4,93,1,1,1,2,2,0.01674379227835819
CREATOR,4,94,2,2,1,2,2,0.013012283855010465
CREATOR,4,95,3,3,1,2,2,0.014727859417049053
CREATOR,4,96,0,0,1,1,1,0.2983982239515539
CREATOR,4,97,0,0,1,2,2,0.014184669367699097
CREATOR,4,98,0,0,1,1,1,0.2003358530361314
CREATOR,4,99,1,1,1,1,1,0.25392810551058564
CREATOR,4,100,1,1,1,1,1,0.26994418925529184
CREATOR,4,101,2,2,1,2,2,0.016406002169869385
CREATOR,4,102,3,3,1,1,1,0.27621237175108754
CREATOR,4,103,0,0,1,1,1,0.2832955686898522
CREATOR,4,104,2,2,1,1,1,0.28723926819962253
CREATOR,4,105,0,0,1,1,1,0.23298955284519732
CREATOR,4,106,3,3,1,2,2,0.016467069298545654
CREATOR,4,107,2,2,1,3,3,0.1061018334500496
CREATOR,4,108,3,3,1,2,2,0.014261772977196729
CREATOR,4,109,0,0,1,1,1,0.24942274875103948
CREATOR,4,110,0,0,1,2,2,0.013008925319559203
CREATOR,4,111,1,1,1,1,1,0.24740468224603795
CREATOR,4,112,1,1,1,3,3,0.14080849298268477
CREATOR,4,113,2,2,1,2,2,0.014872870427848989
CREATOR,4,114,2,2,1,1,1,0.25371540099426027
CREATOR,4,115,2,2,1,1,1,0.28107188183827125
CREATOR,4,116,1,3,0,1,1,0.2634735570855682
CREATOR,4,117,0,0,1,2,2,0.013097497703366618
CREATOR,4,118,3,3,1,1,1,0.23173649276641745
CREATOR,4,119,3,3,1,2,2,0.01433639023543356
CREATOR,4,120,3,3,1,2,2,0.014076105225984167
CREATOR,4,121,2,2,1,1,1,0.2851198438808836
CREATOR,4,122,1,1,1,1,1,0.19188063987603846
CREATOR,4,123,2,2,1,1,1,0.23722950446205815
CREATOR,4,124,3,3,1,1,1,0.24998129970245178
CREATOR,4,125,1,1,1,2,2,0.012772151387386927
CREATOR,4,126,3,3,1,1,1,0.23822925915050508
CREATOR,4,127,0,0,1,2,2,0.015702197040790417
CREATOR,4,128,1,1,1,2,2,0.014004771460920103
CREATOR,4,129,0,0,1,2,2,0.016263078392151804
CREATOR,4,130,2,2,1,1,1,0.23088206375219697
CREATOR,4,131,2,2,1,2,2,0.01437978166298111
CREATOR,4,132,0,0,1,1,1,0.2578774186412017
CREATOR,4,133,0,0,1,1,1,0.24302810657119284
CREATOR,4,134,0,0,1,1,1,0.2691926288395687
CREATOR,4,135,2,2,1,2,2,0.014968750206601478
CREATOR,4,136,2,2,1,2,2,0.016187099537336866
CREATOR,4,137,1,1,1,2,2,0.01626470121668424
CREATOR,4,138,2,2,1,1,1,0.2214481776447121
CREATOR,4,139,0,0,1,2,2,0.016413375451028524
CREATOR,4,140,1,1,1,2,2,0.014773076357089389
CREATOR,4,141,1,1,1,3,3,0.14833083661837662
CREATOR,4,142,3,3,1,1,1,0.20338701404764994
CREATOR,4,143,0,0,1,1,1,0.25835409461525854
CREATOR,4,144,0,0,1,1,1,0.16050600949674906
CREATOR,4,145,2,2,1,1,1,0.2977578533441382
CREATOR,4,146,0,0,1,2,2,0.016189034739924123
CREATOR,4,147,0,0,1,1,1,0.19998897604916527
CREATOR,4,148,0,0,1,1,1,0.2285751965741626
CREATOR,4,149,0,0,1,2,2,0.013279586780102359
CREATOR,4,150,1,1,1,1,1,0.17606629538396584
CREATOR,4,151,2,2,1,1,1,0.2325823395605625
CREATOR,4,152,2,2,1,2,2,0.015826252778095032
CREATOR,4,153,0,0,1,2,2,0.014911525267093169
