true_provenance,declared_signal,seed_rep,observer,true_goal,modal_goal,within_entropy,final_posterior
CREATOR,SIG_GHOST,4,6,1,1,0.011152408921087171,"[0.0004018556884087113, 0.9987267254325554, 0.00048608596592441313, 0.0003853329131116869]"
CREATOR,SIG_GHOST,4,7,1,1,0.10089387554965173,"[0.004675020788464085, 0.9837116331731248, 0.006703989902909493, 0.0049093561355016855]"
CREATOR,SIG_GHOST,4,8,1,1,0.17151234299358822,"[0.010722018999724236, 0.9689556311561217, 0.013223275083914972, 0.007099074760238982]"
CREATOR,SIG_GHOST,4,9,1,1,0.7697128730376845,"[0.08259111472765901, 0.7790331426890352, 0.07427932450285972, 0.06409641808044597]"
CREATOR,SIG_GHOST,4,10,1,1,0.003718740083558979,"[0.00014107968245952548, 0.9996277232616979, 0.00012036845757056557, 0.00011082859827196138]"
CREATOR,SIG_GHOST,4,11,1,1,0.0004195453646590462,"[1.3375707957001584e-05, 0.9999661191997407, 1.0295410718147876e-05, 1.0209681584320518e-05]"
CREATOR,SIG_GHOST,4,12,1,1,0.4207680434384153,"[0.026968600820289294, 0.9028045722003891, 0.04711294000417884, 0.02311388697514274]"
CREATOR,SIG_GHOST,4,13,1,1,0.03930303086854894,"[0.002345136185063527, 0.9946140374378671, 0.0015450478416872055, 0.0014957785353820593]"
CREATOR,SIG_GHOST,4,14,1,1,0.0009786587157612542,"[2.2687708635714746e-05, 0.9999145548843629, 2.9185046992598685e-05, 3.357236000882775e-05]"
CREATOR,SIG_GHOST,4,15,1,1,0.0010006401902495467,"[3.796522049706108e-05, 0.9999123722786963, 2.4175150069190474e-05, 2.5487350737224778e-05]"
CREATOR,SIG_GHOST,4,16,1,1,0.1193728901670321,"[0.00500909066716255, 0.9799792204162621, 0.005748988494853998, 0.009262700421721334]"
CREATOR,SIG_GHOST,4,17,1,1,0.15123051555812986,"[0.011095451351675216, 0.9734546760937671, 0.007170821394308235, 0.008279051160249405]"
CREATOR,SIG_GHOST,4,18,1,1,0.08686612003654302,"[0.004752264222493036, 0.9863952656937761, 0.004888456251874569, 0.003964013831856142]"
CREATOR,SIG_GHOST,4,19,1,1,0.01800357915053022,"[0.0007153529431176449, 0.9978044591027514, 0.0009133572950054528, 0.0005668306591255549]"
CREATOR,SIG_GHOST,4,20,1,1,0.0048600782275223815,"[0.0001718462328634396, 0.999498312469718, 0.00013885824646849622, 0.0001909830509500892]"
CREATOR,SIG_GHOST,4,21,1,1,0.2632081321176782,"[0.01904952709761777, 0.9475275695021247, 0.017775462704840952, 0.01564744069541653]"
CREATOR,SIG_GHOST,4,22,1,1,0.09417311707684255,"[0.002409773094496303, 0.9843648500682227, 0.002876360284231903, 0.010349016553049128]"
CREATOR,SIG_GHOST,4,23,1,1,0.004521603213181224,"[0.00017744380796401498, 0.9995372452910977, 0.00013994537530196907, 0.0001453655256363225]"
CREATOR,SIG_GHOST,4,24,1,1,0.17990622412596574,"[0.004450064846473159, 0.9649135980189103, 0.00559379341615375, 0.02504254371846265]"
CREATOR,SIG_GHOST,4,25,1,1,0.012215867958620445,"[0.00046859991329943997, 0.9985892196573862, 0.0005124061741579242, 0.00042977425515632923]"
CREATOR,SIG_GHOST,4,26,1,1,0.00797529260828754,"[0.00035516348320082796, 0.9991263997788832, 0.00026508813933428686, 0.00025334859858199503]"
CREATOR,SIG_GHOST,4,27,1,1,0.005133879416248977,"[0.00021906041619035443, 0.999466199480569, 0.00017403604511600373, 0.00014070405812442556]"
CREATOR,SIG_GHOST,4,28,1,1,0.5582116253111666,"[0.09071629478795656, 0.8516475006673601, 0.03326896801534651, 0.024367236529336832]"
CREATOR,SIG_GHOST,4,29,1,1,1.3244887955027072,"[0.15203075524198909, 0.3956334654754671, 0.21017189959145752, 0.2421638796910863]"
CREATOR,SIG_GHOST,4,30,1,1,0.0036666832155703077,"[0.00011291714063123692, 0.9996327991968733, 0.00015830169659110388, 9.598196590456938e-05]"
CREATOR,SIG_GHOST,4,31,1,1,0.0006841870247709465,"[1.9016563688284647e-05, 0.9999423052102246, 1.9767185594166167e-05, 1.891104049284887e-05]"
CREATOR,SIG_GHOST,4,32,1,1,0.028591802824218304,"[0.0011274204211938318, 0.996278293060693, 0.0014637399467787465, 0.001130546571334377]"
CREATOR,SIG_GHOST,4,33,1,1,0.07665191447548195,"[0.00825749816058345, 0.9877368067672364, 0.0022560491530657944, 0.0017496459191142278]"
CREATOR,SIG_GHOST,4,34,1,1,0.07631706192767508,"[0.004074497790327163, 0.9883316521352581, 0.003461080360138591, 0.004132769714276196]"
CREATOR,SIG_GHOST,4,35,1,1,0.008492380902431661,"[0.0006715214709374399, 0.999031453392063, 0.000146139150036187, 0.00015088598696349445]"
CREATOR,SIG_GHOST,4,36,1,1,0.035526101725610465,"[0.001431179845498312, 0.9952178119690068, 0.0014295387698800936, 0.001921469415614712]"
CREATOR,SIG_GHOST,4,37,1,1,0.14151485788557422,"[0.010622085570019769, 0.9754513053469385, 0.008081557405500133, 0.005845051677541656]"
CREATOR,SIG_GHOST,4,38,1,1,0.08355158980334103,"[0.001699105445991015, 0.9861960405929442, 0.01001149278676048, 0.0020933611743043585]"
CREATOR,SIG_GHOST,4,39,1,1,0.05785577876035342,"[0.0015282279457971186, 0.9912435139090388, 0.005797928134539315, 0.0014303300106248997]"
CREATOR,SIG_GHOST,4,40,1,1,0.013496880919425715,"[0.00043923588249952577, 0.9984154260592187, 0.0004376836659630134, 0.0007076543923186966]"
CREATOR,SIG_GHOST,4,41,1,1,0.06432349165265194,"[0.004115813269441799, 0.9904321300259102, 0.0027487537125497983, 0.002703302992098171]"
CREATOR,SIG_GHOST,4,42,1,1,0.006371721546505105,"[0.0002465758807219829, 0.9993215794195728, 0.00021713428633324478, 0.00021471041337204773]"
CREATOR,SIG_GHOST,4,43,1,1,0.0035596729311056685,"[0.00027772970598465674, 0.9996305738868031, 4.4522482574456244e-05, 4.71739246379304e-05]"
CREATOR,SIG_GHOST,4,44,1,1,0.09071967740285128,"[0.004322270745249846, 0.9856793913480123, 0.005145071799715128, 0.004853266107022667]"
CREATOR,SIG_GHOST,4,45,1,1,0.005210635698996812,"[0.00012877481072002498, 0.9994549547546324, 0.00014972703096923472, 0.0002665434036783093]"
CREATOR,SIG_GHOST,4,46,1,1,0.26641059368373876,"[0.017191934163362205, 0.946652369875069, 0.020891032842771596, 0.015264663118797216]"
CREATOR,SIG_GHOST,4,47,1,1,0.0033823983417077207,"[0.00010924713676262133, 0.9996650911152375, 0.00010838345550021266, 0.0001172782924996915]"
CREATOR,SIG_GHOST,4,48,1,1,0.004940379890832135,"[0.0002477385029050475, 0.9994867272043476, 0.00013751136802242573, 0.00012802292472478146]"
CREATOR,SIG_GHOST,4,49,1,1,0.01993132510532362,"[0.0007825343814062771, 0.9975389814210804, 0.0009428855824671007, 0.0007355986150459524]"
CREATOR,SIG_GHOST,4,50,1,1,0.004532289824914535,"[9.393076201351872e-05, 0.9995253420379016, 0.00030559690508401505, 7.51302950008744e-05]"
CREATOR,SIG_GHOST,4,51,1,1,0.31138755698331266,"[0.02082371501018416, 0.935076473469128, 0.024250972626934063, 0.019848838893753756]"
CREATOR,SIG_GHOST,4,52,1,1,0.10401855943102731,"[0.005200102052767825, 0.9831173216590454, 0.006774507012998549, 0.004908069275188245]"
CREATOR,SIG_GHOST,4,53,1,1,0.005118005312077935,"[0.00016792105281925463, 0.9994671636523185, 0.00023578282963123524, 0.0001291324652309911]"
CREATOR,SIG_GHOST,4,54,1,1,0.16179366977283713,"[0.018737498626079478, 0.9700885953580931, 0.006505826264046443, 0.004668079751781014]"
CREATOR,SIG_GHOST,4,55,1,1,0.0002714869697145221,"[7.171320744989483e-06, 0.9999788909888201, 7.647099212534685e-06, 6.2905912223987425e-06]"
CREATOR,SIG_GHOST,4,56,1,1,0.16366274764212224,"[0.009973268913776548, 0.9708055897810655, 0.007816955110351305, 0.011404186194806815]"
CREATOR,SIG_GHOST,4,57,1,1,0.005482584701716196,"[0.00014151037886564208, 0.9994232143160565, 0.00015414117874760485, 0.0002811341263301741]"
CREATOR,SIG_GHOST,4,58,1,1,0.06253757167475793,"[0.0017111249564930706, 0.9905145032982049, 0.0057705041344812335, 0.0020038676108208686]"
CREATOR,SIG_GHOST,4,59,1,1,0.008389434686639784,"[0.0002940301061138811, 0.9990765677506875, 0.00031536796901300573, 0.00031403417418553116]"
CREATOR,SIG_GHOST,4,60,1,1,0.04557277651798506,"[0.0020130784976842837, 0.993614907354077, 0.0017936256407045748, 0.002578388507534309]"
CREATOR,SIG_GHOST,4,61,1,1,0.010315624762875366,"[0.0004427215284552172, 0.9988337217591325, 0.0003303668024224732, 0.0003931899099897784]"
CREATOR,SIG_GHOST,4,62,1,1,0.047456697231689014,"[0.0024331424911843576, 0.9933079897634648, 0.0024771645384736897, 0.0017817032068772247]"
CREATOR,SIG_GHOST,4,63,1,1,0.09300735557017614,"[0.002490739102174858, 0.9847030736169947, 0.003100715878389417, 0.009705471402440899]"
CREATOR,SIG_GHOST,4,64,1,1,0.013172777989964139,"[0.0006592122374449653, 0.9984598063249683, 0.00040734312102408567, 0.0004736383165626188]"
CREATOR,SIG_GHOST,4,65,1,1,0.015089483938948324,"[0.00024869237319067016, 0.9981227222520062, 0.0013808268093633768, 0.0002477585654398748]"
CREATOR,SIG_GHOST,4,66,1,1,0.01597296739914572,"[0.000557682915100731, 0.9980858524594354, 0.0007760093255726403, 0.0005804552998913705]"
CREATOR,SIG_GHOST,4,67,1,1,0.2132488223832683,"[0.008819575722796352, 0.9581963295217527, 0.007828410052280304, 0.02515568470317069]"
CREATOR,SIG_GHOST,4,68,1,1,0.02596551643374135,"[0.00043197399498723935, 0.996518412435849, 0.0024736131354327682, 0.0005760004337307734]"
CREATOR,SIG_GHOST,4,69,1,1,0.14355985995284934,"[0.010970807952472326, 0.9750233829052016, 0.007826215551460855, 0.006179593590865237]"
CREATOR,SIG_GHOST,4,70,1,1,0.0014707348824619978,"[4.9451259677777855e-05, 0.9998664651485706, 3.8078717988243055e-05, 4.600487376347193e-05]"
CREATOR,SIG_GHOST,4,71,1,1,0.5236985317966537,"[0.08528121918571573, 0.8636859179371831, 0.026350712357610512, 0.024682150519490582]"
CREATOR,SIG_GHOST,4,72,1,1,0.016977609295984845,"[0.0009572907728088375, 0.9979403165716703, 0.0006095078537877819, 0.0004928848017332018]"
CREATOR,SIG_GHOST,4,73,1,1,0.005126821753718444,"[0.00021173854618239607, 0.9994673687900038, 0.0001719481948536072, 0.0001489444689601239]"
CREATOR,SIG_GHOST,4,74,1,1,0.1157277611158634,"[0.002575638306127226, 0.9795352453229629, 0.014857167414045315, 0.0030319489568646466]"
CREATOR,SIG_GHOST,4,75,1,1,0.01078526591779302,"[0.001063863420009686, 0.9986925315194025, 0.00011976560739369987, 0.000123839453194039]"
CREATOR,SIG_GHOST,4,76,1,1,0.002456589319848934,"[7.03723921742274e-05, 0.9997649304674239, 7.794718864825684e-05, 8.67499517536513e-05]"
CREATOR,SIG_GHOST,4,77,1,1,0.04162609954034964,"[0.001498059774088397, 0.9942204820905228, 0.0027833133939854328, 0.0014981447414033637]"
CREATOR,SIG_GHOST,4,78,1,1,0.04831242172237628,"[0.0018083059976404206, 0.9931606179756499, 0.002215085374472461, 0.0028159906522373167]"
CREATOR,SIG_GHOST,4,79,1,1,0.14007815962883996,"[0.0063285954241846, 0.9757754841512057, 0.01056336396138479, 0.007332556463224867]"
CREATOR,SIG_GHOST,4,80,1,1,0.02091146587655144,"[0.0018293513835811286, 0.9973062145263394, 0.00037747416869518405, 0.00048695992138437187]"
CREATOR,SIG_GHOST,4,81,1,1,0.051997237395197,"[0.002224090411706906, 0.9925557009874687, 0.002226304876348279, 0.0029939037244760647]"
CREATOR,SIG_GHOST,4,82,1,1,0.11447189304202185,"[0.0034175399109553327, 0.9802008920538563, 0.0032124217560313634, 0.013169146279156945]"
CREATOR,SIG_GHOST,4,83,1,1,0.1891407371506199,"[0.04000152703849282, 0.9571810232359248, 0.0014770180424549262, 0.0013404316831274704]"
CREATOR,SIG_GHOST,4,84,1,1,0.0003838132695753563,"[8.171293894967409e-06, 0.9999692304729301, 1.0273754365917185e-05, 1.2324478809145748e-05]"
CREATOR,SIG_GHOST,4,85,1,1,0.04701126091729646,"[0.001617197437884488, 0.9933301104879656, 0.001737910168639376, 0.0033147819055103995]"
CREATOR,SIG_GHOST,4,86,1,1,0.08262997127349017,"[0.0024356820204810116, 0.9868963647579859, 0.003201742363505133, 0.007466210858028211]"
CREATOR,SIG_GHOST,4,87,1,1,0.00040594401497822633,"[1.2570118486943864e-05, 0.9999673131165183, 9.210094412847245e-06, 1.0906670581969788e-05]"
CREATOR,SIG_GHOST,4,88,1,1,0.13323109237400246,"[0.008411909837094651, 0.9772762157439581, 0.008094717251468415, 0.006217157167478992]"
CREATOR,SIG_GHOST,4,89,1,1,0.0348925450460943,"[0.001543483927699447, 0.9953148105145567, 0.001869185502487838, 0.001272520055256035]"
CREATOR,SIG_GHOST,4,90,1,1,0.15225736882187982,"[0.007712787259390208, 0.9732435611571414, 0.007858662093070639, 0.011184989490397762]"
CREATOR,SIG_GHOST,4,91,1,1,0.010487143567903912,"[0.0003814421885225117, 0.9988119131300508, 0.00045761914988314836, 0.0003490255315435293]"
CREATOR,SIG_GHOST,4,92,1,1,0.005178211678730468,"[0.00020641410775365607, 0.999460352898618, 0.00012234023429597409, 0.00021089275933232224]"
CREATOR,SIG_GHOST,4,93,1,1,0.4896229531158293,"[0.01662919106001482, 0.871624889919259, 0.08871675922247509, 0.02302915979825112]"
CREATOR,SIG_GHOST,4,94,1,1,0.3948874891369907,"[0.03459035500914617, 0.9115883454995407, 0.023474170821354758, 0.03034712866995851]"
CREATOR,SIG_GHOST,4,95,1,1,0.01699709046018634,"[0.0004898951594394996, 0.9979427714266412, 0.0008033563874168103, 0.0007639770265025588]"
CREATOR,SIG_GHOST,4,96,1,1,0.2566523004779358,"[0.014627736952108292, 0.9477153590740689, 0.0288574868397552, 0.008799417134067703]"
CREATOR,SIG_GHOST,4,97,1,1,0.10949658050143832,"[0.0022302653403836062, 0.9808065892790376, 0.014089335870273596, 0.002873809510305266]"
CREATOR,SIG_GHOST,4,98,1,1,0.0036240353028625886,"[9.078913251614362e-05, 0.9996377751628294, 0.0001303500834398163, 0.0001410856212148767]"
CREATOR,SIG_GHOST,4,99,1,1,0.44556043823188,"[0.04089719910887357, 0.8963374770623502, 0.027305598343510012, 0.035459725485266116]"
CREATOR,SIG_GHOST,4,100,1,1,0.01909220438552997,"[0.0006569677520323347, 0.9976523334713943, 0.001003762594917445, 0.0006869361816559612]"
CREATOR,SIG_GHOST,4,101,1,1,0.0027507420574084404,"[0.00018184958913118927, 0.9997269125884177, 4.137136888637195e-05, 4.986645356464618e-05]"
CREATOR,SIG_GHOST,4,102,1,1,0.01599409976407084,"[0.000739067519405114, 0.9980828353505468, 0.0005068673360138214, 0.0006712297940342486]"
CREATOR,SIG_GHOST,4,103,1,1,0.0009948685638114312,"[2.513725104518274e-05, 0.9999130451999063, 3.3728572558809195e-05, 2.8088976489842046e-05]"
CREATOR,SIG_GHOST,4,104,1,1,0.012597377968975327,"[0.0004001455217538355, 0.998531913113825, 0.0006918108894378952, 0.0003761304749832483]"
CREATOR,SIG_GHOST,4,105,1,1,0.09448482584580425,"[0.005270733693800105, 0.984955597342613, 0.005590493655839004, 0.004183175307747838]"
CREATOR,SIG_GHOST,4,106,1,1,0.11370401419525632,"[0.0054692093506846385, 0.9811766082254596, 0.008133426090587198, 0.005220756333268492]"
CREATOR,SIG_GHOST,4,107,1,1,0.012786596466999665,"[0.0004181877604372185, 0.9985130108012596, 0.00048096797697753187, 0.0005878334613254957]"
CREATOR,SIG_GHOST,4,108,1,1,0.17479990214302665,"[0.0033195921611314594, 0.9672950239134228, 0.0168921892575421, 0.012493194667903657]"
CREATOR,SIG_GHOST,4,109,1,1,0.01568522126274559,"[0.000522070126499047, 0.9981245678278977, 0.000764240368352973, 0.0005891216772503735]"
CREATOR,SIG_GHOST,4,110,1,1,0.046395310722711074,"[0.0022399770757036076, 0.9934890377453548, 0.001910763231913641, 0.00236022194702802]"
CREATOR,SIG_GHOST,4,111,1,1,0.002423873508111754,"[6.842109291186326e-05, 0.9997683978159629, 8.117113500296971e-05, 8.200995612233275e-05]"
CREATOR,SIG_GHOST,4,112,1,1,0.04536361491259184,"[0.0018613222381302808, 0.9936573968712574, 0.00226383012766206, 0.002217450762950083]"
CREATOR,SIG_GHOST,4,113,1,1,0.9329764177392033,"[0.11432414626093701, 0.6692986743380603, 0.18746365955870248, 0.028913519842300124]"
CREATOR,SIG_GHOST,4,114,1,1,0.05482401430200101,"[0.0025333337023954027, 0.9920938159669818, 0.0026504900679454038, 0.0027223602626775256]"
CREATOR,SIG_GHOST,4,115,1,1,0.0011394099349618647,"[2.9275839086034707e-05, 0.9998989184852068, 4.470212886445115e-05, 2.710354684259516e-05]"
CREATOR,SIG_GHOST,4,116,1,1,0.004386270540885093,"[0.00013881574578080585, 0.9995514885190261, 0.00011178723479158633, 0.0001979085004014043]"
CREATOR,SIG_GHOST,4,117,1,1,0.047254062466518074,"[0.00195844595787931, 0.9933297073548246, 0.0028778151336625577, 0.0018340315536336084]"
CREATOR,SIG_GHOST,4,118,1,1,0.0465858641198029,"[0.0021430152355387776, 0.9934555025581574, 0.0019057564446086639, 0.0024957257616951252]"
CREATOR,SIG_GHOST,4,119,1,1,0.023859884994703026,"[0.0008992855657358253, 0.9969780571820411, 0.0010221295668974887, 0.0011005276853257792]"
CREATOR,SIG_GHOST,4,120,1,1,0.1789286007303472,"[0.010896088122928558, 0.9675210621025185, 0.011105537396391025, 0.010477312378161982]"
CREATOR,SIG_GHOST,4,121,1,1,0.011209013042748359,"[0.00047295639557486314, 0.9987194484827198, 0.00043824751530194316, 0.000369347606403629]"
CREATOR,SIG_GHOST,4,122,1,1,0.0011409095139853853,"[2.9624247065062768e-05, 0.9998987133525801, 2.5797781979675007e-05, 4.586461837521984e-05]"
CREATOR,SIG_GHOST,4,123,1,1,0.2625932696181576,"[0.0394169393358486, 0.9436889654512334, 0.009776350636382033, 0.0071177445765360815]"
CREATOR,SIG_GHOST,4,124,1,1,0.09721284482883766,"[0.011371159030799702, 0.9836085474713507, 0.0023767970860672266, 0.0026434964117823144]"
CREATOR,SIG_GHOST,4,125,1,1,0.01720720892421084,"[0.0005567714649184142, 0.9979116609921983, 0.0009388126054742848, 0.0005927549374089849]"
CREATOR,SIG_GHOST,4,126,1,1,0.2788591837183297,"[0.04043192361733736, 0.9398112279776166, 0.01190129017606696, 0.007855558228979076]"
CREATOR,SIG_GHOST,4,127,1,1,0.004800308235952129,"[7.501997222947903e-05, 0.9994923161595831, 9.601015361877948e-05, 0.00033665371456888374]"
CREATOR,SIG_GHOST,4,128,1,1,0.051241235467581636,"[0.004875797748104624, 0.9924389607417423, 0.001425936032097059, 0.0012593054780561039]"
CREATOR,SIG_GHOST,4,129,1,1,0.004993888272839205,"[0.00014032561443930847, 0.9994824576726272, 0.000163417950823543, 0.00021379876210992125]"
CREATOR,SIG_GHOST,4,130,1,1,0.04894545706152145,"[0.00221857848912982, 0.9930534021369766, 0.002908726479360187, 0.0018192928945333755]"
CREATOR,SIG_GHOST,4,131,1,1,0.02990817842277983,"[0.002947151276654561, 0.9958915572662316, 0.00047916121785325066, 0.0006821302392605606]"
CREATOR,SIG_GHOST,4,132,1,1,0.0037271736084256617,"[0.00014236645980465274, 0.9996262772843276, 0.00013869120755599597, 9.266504831177597e-05]"
CREATOR,SIG_GHOST,4,133,1,1,0.0038631592115871134,"[0.00010224525892114056, 0.9996108370019495, 0.00011828872313142523, 0.00016862901599782023]"
CREATOR,SIG_GHOST,4,134,1,1,0.04713135289734819,"[0.0021032164348435806, 0.993359421424099, 0.0026879874695424737, 0.0018493746715149094]"
CREATOR,SIG_GHOST,4,135,1,1,0.0011182182270918152,"[4.4482241504648e-05, 0.9999009492572101, 2.6383848628693476e-05, 2.8184652656702127e-05]"
CREATOR,SIG_GHOST,4,136,1,1,0.008062748788677212,"[0.00028997687107306573, 0.9991168839596555, 0.00030517309357777194, 0.000287966075693847]"
CREATOR,SIG_GHOST,4,137,1,1,0.015305810305630288,"[0.0006083205206096698, 0.9981764646867713, 0.0004965408547287495, 0.0007186739378902667]"
CREATOR,SIG_GHOST,4,138,1,1,0.05114320006452544,"[0.0028166073255308827, 0.9926997719630694, 0.0024650186654942663, 0.002018602045905484]"
CREATOR,SIG_GHOST,4,139,1,1,0.05040630138137332,"[0.0027144211741576916, 0.9928154444737686, 0.0018247096096026647, 0.0026454247424710278]"
CREATOR,SIG_GHOST,4,140,1,1,0.013497882952356636,"[0.0004748808967822671, 0.9984171569221634, 0.0006726744408372359, 0.0004352877402173618]"
CREATOR,SIG_GHOST,4,141,1,1,0.05441731020370053,"[0.0005363693470519292, 0.9911253888370775, 0.007930347807732469, 0.00040789400813822003]"
CREATOR,SIG_GHOST,4,142,1,1,0.0017555319276865763,"[4.5686422814993584e-05, 0.9998370112787938, 7.87128207751128e-05, 3.858947761611697e-05]"
CREATOR,SIG_GHOST,4,143,1,1,0.21230085981615565,"[0.005339010090851621, 0.957441430501034, 0.028521098224282063, 0.008698461183832327]"
CREATOR,SIG_GHOST,4,144,1,1,0.049985019811170435,"[0.002658976629315407, 0.9928953393632132, 0.0024341828473648124, 0.0020115011601068047]"
CREATOR,SIG_GHOST,4,145,1,1,0.10502159172756058,"[0.0044944165012720675, 0.9829085730926601, 0.006856665874876583, 0.005740344531191191]"
CREATOR,SIG_GHOST,4,146,1,1,0.0011786241930096992,"[3.609508903873936e-05, 0.9998951745354148, 2.638941673593594e-05, 4.234095881053553e-05]"
CREATOR,SIG_GHOST,4,147,1,1,0.14190186078267214,"[0.007972307528747627, 0.9754879473230631, 0.007202827995168356, 0.009336917153020983]"
CREATOR,SIG_GHOST,4,148,1,1,0.0027179536079780043,"[8.316178118266291e-05, 0.9997371904435404, 8.991960815793289e-05, 8.972816711884562e-05]"
CREATOR,SIG_GHOST,4,149,1,1,0.01304101936309858,"[0.0005869251673729578, 0.9984782164819826, 0.0005521159919233293, 0.0003827423587210506]"
CREATOR,SIG_GHOST,4,150,1,1,0.0037648136188945937,"[0.00015807478401053511, 0.9996220062235719, 0.00012189636136163583, 9.802263105598098e-05]"
