half,arm,contamination,seed_rep,observer,artifact_index,eff_sample_count,creator_col_kl,col_change_rate,deep_per_genuine,generation,deep_per_artifact
starvation,starvation_only,0.0,1,7,325,148.6268934007436,0.317914433661549,0.005308727910278568,1.8307692307692307,,
starvation,starvation_only,0.0,1,7,350,159.61833360065685,0.31273766149470705,0.009017888076330157,1.8257142857142856,,
starvation,starvation_only,0.0,1,7,375,169.86061888677705,0.32314281603594613,0.0027540718647645897,1.8133333333333332,,
starvation,starvation_only,0.0,1,7,400,182.35522192584997,0.34596920592989167,0.004492325531026802,1.825,,
starvation,starvation_only,0.0,2,0,25,10.234997990195936,0.10477796384601978,0.04340064167445015,1.64,,
starvation,starvation_only,0.0,2,0,50,21.718248546883828,0.15508617369672886,0.026629082396268853,1.74,,
starvation,starvation_only,0.0,2,0,75,34.68816803965986,0.20310087593787657,0.021480442166107325,1.8533333333333333,,
starvation,starvation_only,0.0,2,0,100,45.68048532633922,0.2345089977488378,0.01967428004035688,1.83,,
starvation,starvation_only,0.0,2,0,125,58.90483545793366,0.29174614756280326,0.013295336158886974,1.888,,
starvation,starvation_only,0.0,2,0,150,70.14611171305279,0.2897229557111532,0.009279726402347123,1.8733333333333333,,
starvation,starvation_only,0.0,2,0,175,82.88901044445764,0.31485075296878684,0.0065148533120385,1.8971428571428572,,
starvation,starvation_only,0.0,2,0,200,93.87996563395795,0.29867333290476095,0.005725591291689683,1.88,,
starvation,starvation_only,0.0,2,0,225,107.12294548956788,0.30589158117973164,0.004388807017639084,1.9066666666666667,,
starvation,starvation_only,0.0,2,0,250,118.61452197365372,0.30001961498776264,0.0069248954489762905,1.9,,
starvation,starvation_only,0.0,2,0,275,131.8582326876835,0.33375993075398513,0.005735251094365414,1.92,,
starvation,starvation_only,0.0,2,0,300,144.6011069625133,0.35949388713884,0.004676723749823659,1.93,,
starvation,starvation_only,0.0,2,0,325,158.09427073186913,0.3757121771072681,0.006828371299886741,1.9476923076923076,,
starvation,starvation_only,0.0,2,0,350,172.58559222843832,0.41800237201252355,0.005309857791508566,1.9742857142857142,,
starvation,starvation_only,0.0,2,0,375,184.57730234440783,0.41889066263203417,0.0022305051183404913,1.9706666666666666,,
starvation,starvation_only,0.0,2,0,400,196.31795703315214,0.4109175262508611,0.0021774301623706943,1.965,,
starvation,starvation_only,0.0,2,1,25,10.737929889507432,0.10182755959841418,0.03502284236768715,1.72,,
starvation,starvation_only,0.0,2,1,50,22.479936560813023,0.09004837376073009,0.029977299600816066,1.8,,
starvation,starvation_only,0.0,2,1,75,32.72132268641801,0.1048196426675439,0.010714420195912018,1.7466666666666666,,
starvation,starvation_only,0.0,2,1,100,43.46391679387492,0.15657334147900612,0.019579919973841627,1.74,,
starvation,starvation_only,0.0,2,1,125,55.45718924942023,0.21411835514943617,0.015007055460010986,1.776,,
starvation,starvation_only,0.0,2,1,150,64.94906348666336,0.22616003550957503,0.008408374080907192,1.7333333333333334,,
starvation,starvation_only,0.0,2,1,175,75.6913622108361,0.2594614513846409,0.009704732740423865,1.7314285714285715,,
starvation,starvation_only,0.0,2,1,200,88.18416122727857,0.2570116811529361,0.007349658230074045,1.765,,
starvation,starvation_only,0.0,2,1,225,100.17698535702557,0.27692193934404424,0.005073266678225075,1.7822222222222222,,
starvation,starvation_only,0.0,2,1,250,111.91831475452985,0.2769599483558708,0.005027336507993256,1.792,,
starvation,starvation_only,0.0,2,1,275,122.91119848424572,0.2923101919127283,0.0058475586730726906,1.789090909090909,,
starvation,starvation_only,0.0,2,1,300,138.40370489062983,0.33078403614629015,0.006533158396861203,1.8466666666666667,,
starvation,starvation_only,0.0,2,1,325,153.6471132142903,0.3476201328991092,0.004645341029699957,1.8923076923076922,,
starvation,starvation_only,0.0,2,1,350,165.88784176182338,0.3419009302637407,0.004677519000446254,1.8971428571428572,,
starvation,starvation_only,0.0,2,1,375,179.37921731276919,0.33977554264504695,0.003070449787714491,1.9146666666666667,,
starvation,starvation_only,0.0,2,1,400,192.87046496684113,0.34074245106596507,0.0035883877292745077,1.93,,
starvation,starvation_only,0.0,2,2,25,11.490599805224456,0.34332721487394785,0.08093391574103709,1.84,,
starvation,starvation_only,0.0,2,2,50,23.73222124200874,0.3850718566301515,0.035436839345388195,1.9,,
starvation,starvation_only,0.0,2,2,75,37.22502078989743,0.47230547048946186,0.02161437167642379,1.9866666666666666,,
starvation,starvation_only,0.0,2,2,100,49.96808741601571,0.5050271457478072,0.017214664228833842,2.0,,
starvation,starvation_only,0.0,2,2,125,64.21131750690455,0.5940986509174313,0.010830617761005489,2.056,,
starvation,starvation_only,0.0,2,2,150,77.2034516608705,0.5997022123737497,0.010000080002230693,2.06,,
starvation,starvation_only,0.0,2,2,175,92.69505213789017,0.6309689672390066,0.011365378949696098,2.12,,
starvation,starvation_only,0.0,2,2,200,104.18534936588593,0.6146006887293056,0.002579050738122638,2.085,,
starvation,starvation_only,0.0,2,2,225,117.4274858647771,0.6241142293412498,0.0027335464204125927,2.088888888888889,,
starvation,starvation_only,0.0,2,2,250,129.4176682998217,0.6098239411157808,0.003296157363479796,2.072,,
starvation,starvation_only,0.0,2,2,275,141.41050812355812,0.5972223444734018,0.003460032989158448,2.058181818181818,,
starvation,starvation_only,0.0,2,2,300,154.40308910450446,0.5992014286246115,0.004810128230047564,2.06,,
starvation,starvation_only,0.0,2,2,325,168.89484903369492,0.6007713676506706,0.0028524929362375357,2.08,,
starvation,starvation_only,0.0,2,2,350,181.13455018205246,0.5923031204882981,0.004248592527021105,2.0714285714285716,,
starvation,starvation_only,0.0,2,2,375,193.37597562410312,0.592255026124669,0.0015967277675955915,2.064,,
starvation,starvation_only,0.0,2,2,400,206.8658988273455,0.5878781441042237,0.0037165763968392963,2.07,,
starvation,starvation_only,0.0,2,3,25,11.700925971935018,0.11973331668869071,0.05483821325700514,1.88,,
starvation,starvation_only,0.0,2,3,50,22.44199393741166,0.09615291419181249,0.034172593295316814,1.8,,
starvation,starvation_only,0.0,2,3,75,32.68333848672433,0.09522901129553317,0.013947388417512063,1.7466666666666666,,
starvation,starvation_only,0.0,2,3,100,42.92472342212812,0.10065305760619689,0.013452144586751112,1.72,,
starvation,starvation_only,0.0,2,3,125,53.66692841672385,0.12203114975365432,0.01001324336202317,1.72,,
starvation,starvation_only,0.0,2,3,150,64.62395784290612,0.12571859275576985,0.005683777419380217,1.7266666666666666,,
starvation,starvation_only,0.0,2,3,175,75.3202262127123,0.1422255674017362,0.004242169401876146,1.7257142857142858,,
starvation,starvation_only,0.0,2,3,200,87.31131078212711,0.13651342051398846,0.0066860107230053804,1.75,,
starvation,starvation_only,0.0,2,3,225,98.55333216201237,0.14472162518728077,0.005136047588139372,1.7555555555555555,,
starvation,starvation_only,0.0,2,3,250,110.29509066998314,0.14612930389298534,0.0075847720599203925,1.768,,
starvation,starvation_only,0.0,2,3,275,121.78738852499436,0.1609731834935839,0.003791760444861849,1.7745454545454546,,
starvation,starvation_only,0.0,2,3,300,135.0302205349255,0.18314166880681237,0.007024235303851362,1.8033333333333332,,
starvation,starvation_only,0.0,2,3,325,146.52277894123924,0.19457616555713814,0.003677675636256137,1.8061538461538462,,
starvation,starvation_only,0.0,2,3,350,156.76346640839674,0.18314158819158563,0.004489191935937737,1.7942857142857143,,
starvation,starvation_only,0.0,2,3,375,167.75578058047108,0.1838043220365158,0.0029053189192132694,1.792,,
starvation,starvation_only,0.0,2,3,400,179.24821110471157,0.1866806108842869,0.00276035084480683,1.795,,
starvation,starvation_only,0.0,2,4,25,10.990473220973179,0.19513826389009387,0.047804359362062794,1.76,,
starvation,starvation_only,0.0,2,4,50,21.482441446202895,0.2361096019590137,0.03272392414204406,1.72,,
starvation,starvation_only,0.0,2,4,75,31.723992233018045,0.24689036831772362,0.013602621255398364,1.6933333333333334,,
starvation,starvation_only,0.0,2,4,100,43.216390118755506,0.3259366374261947,0.01782331086061447,1.73,,
starvation,starvation_only,0.0,2,4,125,56.70975261357431,0.4410995710515123,0.01576214238544165,1.816,,
starvation,starvation_only,0.0,2,4,150,67.95045093035799,0.4045201053446492,0.014216178565121317,1.8133333333333332,,
starvation,starvation_only,0.0,2,4,175,79.69302663145994,0.4070961530590368,0.005982473036393435,1.822857142857143,,
starvation,starvation_only,0.0,2,4,200,89.93476600804588,0.39330755010102886,0.007022577767809773,1.8,,
starvation,starvation_only,0.0,2,4,225,99.92606096602577,0.3819384983658112,0.0032058803202654183,1.7777777777777777,,
starvation,starvation_only,0.0,2,4,250,111.16734717186642,0.38402956870861576,0.005695816533039705,1.78,,
starvation,starvation_only,0.0,2,4,275,121.90965026732434,0.37262060478778586,0.0048409236476153585,1.7745454545454546,,
starvation,starvation_only,0.0,2,4,300,133.54648995514503,0.3941750673319445,0.0040444114082423144,1.7833333333333334,,
starvation,starvation_only,0.0,2,4,325,147.2064679479468,0.4107626847087048,0.005956398952895365,1.8153846153846154,,
starvation,starvation_only,0.0,2,4,350,159.44847579767008,0.41764074782500066,0.0021198842115235953,1.8257142857142856,,
starvation,starvation_only,0.0,2,4,375,171.19033018370277,0.4239057350256875,0.002569518493969334,1.8293333333333333,,
starvation,starvation_only,0.0,2,4,400,183.6814605742906,0.4339998309865312,0.0042542613699971385,1.84,,
starvation,starvation_only,0.0,2,5,25,10.73870866387411,0.19059380861349318,0.08003587858750105,1.72,,
starvation,starvation_only,0.0,2,5,50,21.97990721007155,0.15813072815017293,0.04051372624015972,1.76,,
starvation,starvation_only,0.0,2,5,75,33.4717608168361,0.19214054894348429,0.016260728928306812,1.7866666666666666,,
starvation,starvation_only,0.0,2,5,100,45.71480108733026,0.26875757984586957,0.01641486016823481,1.83,,
starvation,starvation_only,0.0,2,5,125,60.957584641640025,0.326883378568915,0.01516331530884684,1.952,,
starvation,starvation_only,0.0,2,5,150,72.90408084794683,0.3306421247324703,0.013268542481687953,1.9466666666666668,,
starvation,starvation_only,0.0,2,5,175,86.12046196444025,0.3533909976071308,0.008893736096539349,1.9714285714285715,,
starvation,starvation_only,0.0,2,5,200,97.86043956477351,0.33070218480276514,0.008560614017335417,1.96,,
starvation,starvation_only,0.0,2,5,225,112.10240542818813,0.3533411338717718,0.0056527578839897785,1.9955555555555555,,
starvation,starvation_only,0.0,2,5,250,123.34309555081562,0.3374153172618618,0.006388265479614011,1.976,,
starvation,starvation_only,0.0,2,5,275,136.08545261487905,0.3493144133014455,0.004988151251203828,1.981818181818182,,
starvation,starvation_only,0.0,2,5,300,150.57883131618533,0.385943184347983,0.004968982975315383,2.01,,
starvation,starvation_only,0.0,2,5,325,164.0193786326709,0.40707088447665873,0.003931651312689981,2.0215384615384617,,
starvation,starvation_only,0.0,2,5,350,176.2609474041264,0.4098803916937105,0.0032526269866523082,2.0171428571428573,,
starvation,starvation_only,0.0,2,5,375,188.50203318567503,0.4037711995104375,0.0022739229624476128,2.013333333333333,,
starvation,starvation_only,0.0,2,5,400,199.9923278763771,0.3962068051471689,0.001768515775360453,2.0025,,
starvation,starvation_only,0.0,2,6,25,8.989045008441257,0.04146193541170663,0.03604508556473022,1.44,,
starvation,starvation_only,0.0,2,6,50,17.73017246237723,0.04073569668770226,0.035030920163921606,1.42,,
starvation,starvation_only,0.0,2,6,75,27.972050932144036,0.08200271133328899,0.02194418981396516,1.4933333333333334,,
starvation,starvation_only,0.0,2,6,100,38.46351532334384,0.11597383705780648,0.019425988429767976,1.54,,
starvation,starvation_only,0.0,2,6,125,50.206430930658925,0.1891151232532959,0.01533282488747446,1.608,,
starvation,starvation_only,0.0,2,6,150,60.44805151694139,0.21101930852278186,0.010545227788039258,1.6133333333333333,,
starvation,starvation_only,0.0,2,6,175,73.68960847624683,0.2668700883828339,0.011622611768342492,1.6857142857142857,,
starvation,starvation_only,0.0,2,6,200,86.18093005046367,0.2825850593115169,0.008474648524478396,1.725,,
starvation,starvation_only,0.0,2,6,225,99.17326012092684,0.2998982594084335,0.007701489468449987,1.7644444444444445,,
starvation,starvation_only,0.0,2,6,250,111.41384713303322,0.3017095978013169,0.004302165189967764,1.784,,
starvation,starvation_only,0.0,2,6,275,124.65618127141266,0.3087293389806618,0.005749943058795353,1.8145454545454545,,
starvation,starvation_only,0.0,2,6,300,139.39973655051028,0.3666328592609663,0.007557332772218529,1.86,,
starvation,starvation_only,0.0,2,6,325,152.8921941811842,0.38815169035587105,0.0035074306247845377,1.883076923076923,,
starvation,starvation_only,0.0,2,6,350,164.29580907828026,0.3856042887749692,0.0019492164190630914,1.88,,
starvation,starvation_only,0.0,2,6,375,177.78624941627967,0.38580792082859283,0.0033834073645661973,1.9013333333333333,,
starvation,starvation_only,0.0,2,6,400,190.5282646908156,0.39791080374702253,0.0033135726148337307,1.91,,
starvation,starvation_only,0.0,2,7,25,10.240696800539292,0.2213540040055908,0.06387750512933621,1.64,,
starvation,starvation_only,0.0,2,7,50,18.480294185344984,0.12800428284026386,0.05271214561749253,1.48,,
starvation,starvation_only,0.0,2,7,75,28.453863311413382,0.14091326347811378,0.012971245282689621,1.52,,
starvation,starvation_only,0.0,2,7,100,43.447072389482834,0.2251696311689927,0.022513747895679722,1.74,,
starvation,starvation_only,0.0,2,7,125,58.44049844744804,0.2973873044147438,0.018254979980391706,1.872,,
starvation,starvation_only,0.0,2,7,150,71.93282989740315,0.3243336683497532,0.010951959645526595,1.92,,
starvation,starvation_only,0.0,2,7,175,84.42454457141112,0.33190562305060817,0.008766764754052527,1.9314285714285715,,
starvation,starvation_only,0.0,2,7,200,96.16629662617957,0.3230685862266107,0.00855812589043534,1.925,,
starvation,starvation_only,0.0,2,7,225,108.90892332404023,0.3367220660921232,0.006319170659233173,1.9377777777777778,,
starvation,starvation_only,0.0,2,7,250,122.1500269471082,0.34126571217976515,0.005623509336702437,1.956,,
starvation,starvation_only,0.0,2,7,275,136.14337516680882,0.36561495819029516,0.00346836909194186,1.981818181818182,,
starvation,starvation_only,0.0,2,7,300,149.38729102990217,0.37791696886402637,0.0036486777486034573,1.9933333333333334,,
starvation,starvation_only,0.0,2,7,325,161.88011764713326,0.37400851014310094,0.004076957540571761,1.9938461538461538,,
starvation,starvation_only,0.0,2,7,350,173.3711379761621,0.36631099156992064,0.0029192153907334367,1.9828571428571429,,
starvation,starvation_only,0.0,2,7,375,187.61377674882925,0.36914272063912534,0.0037545038938501395,2.002666666666667,,
starvation,starvation_only,0.0,2,7,400,199.85590135108305,0.3582950744091714,0.002843811052420534,2.0,,
starvation,starvation_only,0.3,0,0,25,5.994408014628398,0.13493894855577285,0.05030227659261142,1.6,,
starvation,starvation_only,0.3,0,0,50,12.488637845091127,0.11673681957550594,0.032737538552681286,1.5151515151515151,,
starvation,starvation_only,0.3,0,0,75,21.48317701081166,0.09464261935932075,0.02482375765177529,1.6862745098039216,,
starvation,starvation_only,0.3,0,0,100,29.727730004739165,0.09996843911791058,0.016768231691258864,1.7246376811594204,,
starvation,starvation_only,0.3,0,0,125,34.97491361773777,0.09940693477220347,0.014172008774393497,1.75,,
starvation,starvation_only,0.3,0,0,150,42.22031968084138,0.08964879953295044,0.007757381126594825,1.7604166666666667,,
starvation,starvation_only,0.3,0,0,175,48.215123140068236,0.08531918116179082,0.00764943369012141,1.7232142857142858,,
starvation,starvation_only,0.3,0,0,200,54.96061238594025,0.08066309229995798,0.006759452181295969,1.7054263565891472,,
starvation,starvation_only,0.3,0,0,225,62.4562098863003,0.09108173357189102,0.00587413222435634,1.7361111111111112,,
starvation,starvation_only,0.3,0,0,250,71.69927910407225,0.0888402437314146,0.007105546561483078,1.7393939393939395,,
starvation,starvation_only,0.3,0,0,275,78.91239197529153,0.09057464544921859,0.006764960424512367,1.76536312849162,,
starvation,starvation_only,0.3,0,0,300,85.90863117048872,0.0979853681389511,0.0039278910419909266,1.7731958762886597,,
starvation,starvation_only,0.3,0,0,325,94.40477904746798,0.110212394188558,0.0061095842656798535,1.8,,
starvation,starvation_only,0.3,0,0,350,103.39952929356052,0.11791551399499639,0.002611967766058264,1.8078602620087336,,
starvation,starvation_only,0.3,0,0,375,113.39484520499565,0.12652899352864982,0.006339974837681715,1.823293172690763,,
starvation,starvation_only,0.3,0,0,400,119.14559417411508,0.12342048942875064,0.001940398242842608,1.8136882129277567,,
starvation,starvation_only,0.3,0,1,25,5.9945890194391795,0.11601019817103453,0.06702364338497532,1.6,,
starvation,starvation_only,0.3,0,1,50,11.988308686862199,0.10776356798086953,0.032522909311882474,1.4545454545454546,,
starvation,starvation_only,0.3,0,1,75,18.232736459283075,0.09499029688818064,0.01294021389321059,1.4313725490196079,,
