arm,synth_seed,favoured_k,synth_lean,synth_k_realized,synth_entropy,kappa,signing_rate,contamination,seed_rep,kl_recovered,kl_naive,bound,naive_kl,naive_regret,naive_regret_norm,naive_argmax_preserved,naive_sycophancy,naive_entropy_recovered,weighted_kl,weighted_regret,weighted_regret_norm,weighted_argmax_preserved,weighted_sycophancy,weighted_entropy_recovered
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.1,0.5,0.2,0,0.00855128185618695,0.00559658676231759,0.04355620225286259,0.00559658676231759,3.9917153641010508,0.13305717880336834,1,,1.2967986300445977,0.00855128185618695,0.13528757642251588,0.004509585880750529,1,,1.2639039003331567
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.1,0.5,0.2,0,0.003030169808201654,0.0021128105047404713,0.06879132651946872,0.0021128105047404713,1.6933576412553664,0.0564452547085122,1,,1.3038072422243927,0.003030169808201654,1.6509891839717183,0.05503297279905727,1,,1.2549338756726054
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.1,0.5,0.2,0,0.0026417181222055802,0.014461655160310768,0.12763007985929342,0.014461655160310768,2.771930896100133,0.0923976965366711,1,,1.323064899431694,0.0026417181222055802,1.6675752585889547,0.05558584195296515,1,,1.255960753989553
symmetric,0,-1,0.25,0,1.5145789899825082,0.1,0.5,0.2,0,0.0017898925884851612,0.006023382973877202,0.029320512888574714,0.006023382973877202,2.3937518302664387,0.07979172767554793,1,,1.30885100021408,0.0017898925884851612,1.6766791902601053,0.0558893063420035,1,,1.2630503054559699
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.1,0.5,0.2,1,0.0003646453319835134,0.0028561497026270144,0.029320512888574714,0.0028561497026270144,1.045280544561833,0.03484268481872776,1,,1.3069309721955922,0.0003646453319835134,1.497465723847169,0.04991552412823896,1,,1.2801774506887413
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.1,0.5,0.2,1,0.00018097558258435022,0.01336007370176777,0.04355620225286259,0.01336007370176777,6.7299649720022225,0.2243321657334074,0,,1.282219284268329,0.00018097558258435022,0.7079440680110238,0.023598135600367456,1,,1.276786182429891
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.1,0.5,0.2,1,0.000544524036001639,0.004809066257168388,0.06879132651946872,0.004809066257168388,1.7616715569256425,0.05872238523085474,1,,1.317508143765148,0.000544524036001639,1.1184189924642096,0.037280633082140316,1,,1.2708079222338853
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.1,0.5,0.2,1,0.0003007462952337135,0.02613864485755417,0.12763007985929342,0.02613864485755417,2.502919221740502,0.08343064072468337,1,,1.3413912696177785,0.0003007462952337135,1.1745746950329206,0.039152489834430676,1,,1.272343455649373
symmetric,0,-1,0.25,0,1.5145789899825082,0.1,0.5,0.2,1,0.00016269634541189282,0.009015447351239006,0.029320512888574714,0.009015447351239006,2.0136251073121834,0.06712083691040611,1,,1.3228966810890852,0.00016269634541189282,1.2163560480918378,0.04054520160306126,1,,1.2805692294712534
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.1,0.5,0.2,2,0.0017168557662499105,0.0064982327561878064,0.029320512888574714,0.0064982327561878064,1.3476147658788962,0.044920492195963196,1,,1.3212811054764435,0.0017168557662499105,1.1829571866341315,0.03943190622113771,1,,1.3021737945316507
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.1,0.5,0.2,2,0.011604945522463078,0.009008252999121287,0.04355620225286259,0.009008252999121287,4.70757678409241,0.15691922613641363,1,,1.3102780440413813,0.011604945522463078,0.16689749405792154,0.005563249801930717,1,,1.2936550043513766
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.1,0.5,0.2,2,0.0014965381955709782,0.00710364272952476,0.06879132651946872,0.00710364272952476,1.5662383154218584,0.05220794384739527,1,,1.3240496135305406,0.0014965381955709782,0.8084285541501091,0.0269476184716703,1,,1.2899588670041484
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.1,0.5,0.2,2,0.00039784579078923875,0.018128809627186028,0.12763007985929342,0.018128809627186028,2.6186308863594188,0.08728769621198061,1,,1.3359970749226946,0.00039784579078923875,0.8334814503967503,0.027782715013225004,1,,1.288097493718705
symmetric,0,-1,0.25,0,1.5145789899825082,0.1,0.5,0.2,2,0.0011701532208281476,0.010753502118181262,0.029320512888574714,0.010753502118181262,2.1098685100778667,0.07032895033592888,1,,1.3289527821969196,0.0011701532208281476,0.8998949462095229,0.029996498206984093,1,,1.2957555253649047
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.1,0.5,0.4,0,0.002971556403536463,0.008021649621712132,0.1169050981581141,0.008021649621712132,0.7598470432252813,0.02532823477417604,1,,1.3156198162527284,0.002971556403536463,2.108048686705027,0.07026828955683424,1,,1.2602678423232025
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.1,0.5,0.4,0,0.004034995359367493,0.02957022308056964,0.1678157027674238,0.02957022308056964,8.860506803891804,0.29535022679639344,0,,1.2936745891874075,0.004034995359367493,0.2085718077952048,0.0069523935931734915,1,,1.2631348158839115
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.1,0.5,0.4,0,0.004401866007715629,0.01214828278109157,0.2516696520021913,0.01214828278109157,1.642485565943691,0.05474951886478969,1,,1.3348102573045844,0.004401866007715629,1.6223916812375172,0.054079722707917235,1,,1.2485282635995003
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.1,0.5,0.4,0,0.0034668904202206693,0.05839949836728636,0.4261400627676878,0.05839949836728636,4.958817740666982,0.16529392468889936,1,,1.351233602119154,0.0034668904202206693,1.6749289015262014,0.055830963384206705,1,,1.2510834564258817
symmetric,0,-1,0.25,0,1.5145789899825082,0.1,0.5,0.4,0,0.0021587145733571993,0.02655703909609758,0.1169050981581141,0.02655703909609758,3.0696114497486384,0.10232038165828793,1,,1.3378026853190113,0.0021587145733571993,1.622906025230375,0.05409686750767916,1,,1.2627478041363371
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.1,0.5,0.4,1,0.00022718486767930434,0.014083877280224567,0.1169050981581141,0.014083877280224567,0.787188877569428,0.026239629252314264,1,,1.3321405705686868,0.00022718486767930434,1.193995139672832,0.039799837989094394,1,,1.2872037428424519
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.1,0.5,0.4,1,0.0004064109935770508,0.050523049511922415,0.1678157027674238,0.050523049511922415,9.744298692859122,0.3248099564286373,0,,1.267097897210043,0.0004064109935770508,1.5371471637915746,0.051238238793052476,1,,1.2810487690145256
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.1,0.5,0.4,1,5.486845949383796e-05,0.024298910475670184,0.2516696520021913,0.024298910475670184,2.8959110100371834,0.09653036700123943,1,,1.3521311960940605,5.486845949383796e-05,0.8903996457842511,0.029679988192808367,1,,1.2786590769173962
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.1,0.5,0.4,1,9.287548521567219e-06,0.09788044036630367,0.4261400627676878,0.09788044036630367,7.805808680706483,0.26019362269021606,1,,1.3653493105254284,9.287548521567219e-06,0.9932610122583951,0.03310870040861317,1,,1.2815546993547058
symmetric,0,-1,0.25,0,1.5145789899825082,0.1,0.5,0.4,1,0.0008425846675704889,0.03566863854318578,0.1169050981581141,0.03566863854318578,3.632257451525417,0.12107524838418054,1,,1.3569069072157076,0.0008425846675704889,1.0780871080065813,0.035936236933552704,1,,1.2957641785457241
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.1,0.5,0.4,2,0.002960313268058838,0.017924568758836586,0.1169050981581141,0.017924568758836586,1.8535184299496854,0.06178394766498951,1,,1.3437501605010618,0.002960313268058838,1.08873135098429,0.03629104503280966,1,,1.308490811115901
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.1,0.5,0.4,2,0.009326881629494358,0.037256263798579166,0.1678157027674238,0.037256263798579166,9.35233963616977,0.3117446545389923,0,,1.3006517534218562,0.009326881629494358,0.23622533961362158,0.007874177987120718,1,,1.3008864287328532
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.1,0.5,0.4,2,0.0023710256216532763,0.02251904699229572,0.2516696520021913,0.02251904699229572,2.9815074904227803,0.09938358301409266,1,,1.3512909447290353,0.0023710256216532763,0.7153482182981563,0.02384494060993854,1,,1.295281774233045
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.1,0.5,0.4,2,0.0009732339526511598,0.05776634648415675,0.4261400627676878,0.05776634648415675,5.8047164514399565,0.19349054838133184,0,,1.3612175006040765,0.0009732339526511598,0.7572305733446694,0.025241019111488974,1,,1.2931984859975107
symmetric,0,-1,0.25,0,1.5145789899825082,0.1,0.5,0.4,2,0.0025709812517789414,0.03170403593367124,0.1169050981581141,0.03170403593367124,4.13875552489098,0.13795851749636598,1,,1.3541658851157126,0.0025709812517789414,0.8603957625222147,0.028679858750740486,1,,1.303813160240459
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.1,0.5,0.6,0,0.0024360708006489745,0.022770528705893273,0.2678991778381227,0.022770528705893273,0.5796671150739008,0.019322237169130025,1,0.665,1.3361376055472707,0.0024360708006489745,2.338438768953238,0.07794795896510794,1,0.415,1.2711362525257228
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.1,0.5,0.6,0,0.00017693378320479897,0.07299071026411097,0.37377608596644457,0.07299071026411097,9.915222819073561,0.330507427302452,0,0.415,1.2798853588390973,0.00017693378320479897,0.8036099301416133,0.026786997671387106,1,0.415,1.2794381505460546
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.1,0.5,0.6,0,0.0037912548253439156,0.03469917481558778,0.5389542592987089,0.03469917481558778,2.6628555675345558,0.08876185225115184,1,1.0,1.3619073855567778,0.0037912548253439156,2.045903139851546,0.06819677132838485,1,0.415,1.261454795422346
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.1,0.5,0.6,0,0.002648810618524732,0.13072101687744042,0.8581660503517049,0.13072101687744042,12.772333390241458,0.42574444634138187,0,1.0,1.3595555718220615,0.002648810618524732,2.1749624780723122,0.07249874926907705,1,0.415,1.2657285000866811
symmetric,0,-1,0.25,0,1.5145789899825082,0.1,0.5,0.6,0,0.0020667931642591487,0.06079781191870941,0.2678991778381227,0.06079781191870941,4.829398463334006,0.16097994877780017,1,1.0,1.3607976933244286,0.0020667931642591487,2.01580724441352,0.06719357481378399,1,0.415,1.2840333330868121
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.1,0.5,0.6,1,0.0005232185857634375,0.0280560405183317,0.2678991778381227,0.0280560405183317,0.8084263578751805,0.026947545262506013,1,0.68,1.3469574513298581,0.0005232185857634375,1.5383717662877328,0.05127905887625775,1,0.68,1.2899022319580709
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.1,0.5,0.6,1,0.014543973675142409,0.1272415185474282,0.37377608596644457,0.1272415185474282,9.993781875376984,0.33312606251256605,0,0.205,1.205416066474639,0.014543973675142409,6.720616749428348,0.22402055831427825,0,0.395,1.2653346411076758
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.1,0.5,0.6,1,0.0002987322362443161,0.054400134516235876,0.5389542592987089,0.054400134516235876,7.255774065969861,0.24185913553232866,1,1.0,1.3719367382263639,0.0002987322362443161,1.1810908395467223,0.0393696946515574,1,0.395,1.2816452696293352
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.1,0.5,0.6,1,0.0005696227907552344,0.20732944063645053,0.8581660503517049,0.20732944063645053,24.0028593870981,0.8000953129032697,0,0.715,1.3498649023488074,0.0005696227907552344,1.5051778906432112,0.050172596354773696,1,0.68,1.2878386127761074
symmetric,0,-1,0.25,0,1.5145789899825082,0.1,0.5,0.6,1,0.003314528001761685,0.07225953193343758,0.2678991778381227,0.07225953193343758,6.840723216776146,0.2280241072258715,0,1.0,1.3719365716703458,0.003314528001761685,1.5631631777195898,0.052105439257319655,1,0.68,1.3093167863440973
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.1,0.5,0.6,2,0.005884459645218148,0.03444750713099022,0.2678991778381227,0.03444750713099022,2.5886190421919695,0.08628730140639898,1,1.0,1.3611351561214127,0.005884459645218148,0.7935038099442682,0.026450126998142268,1,0.715,1.3159791258113858
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.1,0.5,0.6,2,0.005686203475818077,0.09177151640831596,0.37377608596644457,0.09177151640831596,9.975877003192407,0.33252923343974683,0,0.265,1.2639446329889612,0.005686203475818077,0.562344739708226,0.018744824656940863,1,0.715,1.310608124090808
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.1,0.5,0.6,2,0.004408776338581732,0.04683722567515191,0.5389542592987089,0.04683722567515191,5.983852840323372,0.1994617613441124,1,1.0,1.3701852312414955,0.004408776338581732,0.501789747993675,0.0167263249331225,1,0.445,1.3033768636997098
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.1,0.5,0.6,2,0.003599251135287595,0.11973440214007094,0.8581660503517049,0.11973440214007094,11.955491717205552,0.39851639057351834,0,1.0,1.3676047996503733,0.003599251135287595,0.5956524834341947,0.019855082781139823,1,0.715,1.304099075085363
symmetric,0,-1,0.25,0,1.5145789899825082,0.1,0.5,0.6,2,0.006333985972395102,0.06521049624008421,0.2678991778381227,0.06521049624008421,7.564334698707459,0.25214448995691524,0,1.0,1.3713709326744847,0.006333985972395102,0.7807827091398434,0.026026090304661444,1,0.715,1.3172669887995165
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.1,0.5,0.8,0,0.0017540776373606158,0.04017916220572691,0.5007099276256659,0.04017916220572691,0.43672679647260293,0.014557559882420095,1,1.0,1.3436437649832103,0.0017540776373606158,1.6710238641585495,0.05570079547195164,1,0.415,1.268535890582448
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.1,0.5,0.8,0,0.00967638168423942,0.12764807226205632,0.6803876188043223,0.12764807226205632,9.995227926092143,0.3331742642030714,0,0.205,1.245226375395819,0.00967638168423942,4.804869200723094,0.16016230669076978,1,0.415,1.2639641778997774
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.1,0.5,0.8,0,0.003777151224293845,0.060818203783792046,0.9479609352487752,0.060818203783792046,4.234760877219889,0.14115869590732963,1,1.0,1.3750253609452774,0.003777151224293845,1.4507319884147718,0.04835773294715905,1,0.415,1.2583793358790663
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.1,0.5,0.8,0,0.0024788467826937985,0.21427599705748646,1.435691182254632,0.21427599705748646,23.999525427596467,0.7999841809198822,0,0.75,1.3456870272611767,0.0024788467826937985,1.8724060446235147,0.062413534820783816,1,0.415,1.2716687149918706
symmetric,0,-1,0.25,0,1.5145789899825082,0.1,0.5,0.8,0,0.003407889058367218,0.09577656982235416,0.5007099276256659,0.09577656982235416,8.226497390740246,0.27421657969134144,1,1.0,1.3698601747496735,0.003407889058367218,1.6010058114896863,0.05336686038298954,1,0.415,1.300367636363624
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.1,0.5,0.8,1,0.0028612501287723947,0.048163211028522154,0.5007099276256659,0.048163211028522154,0.8647855614244693,0.028826185380815637,1,1.0,1.356347897751756,0.0028612501287723947,1.8083609120390698,0.060278697067968984,1,0.395,1.2982461340468696
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.1,0.5,0.8,1,0.08264137249635753,0.22683746659165713,0.6803876188043223,0.22683746659165713,9.999980837957873,0.3333326945985957,0,0.205,1.1227287732892999,0.08264137249635753,9.894914365349184,0.32983047884497274,0,0.395,1.1960860542966938
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.1,0.5,0.8,1,0.0036288683674018662,0.09336532373150726,0.9479609352487752,0.09336532373150726,13.41352276231516,0.4471174254105053,0,1.0,1.3808092534869334,0.0036288683674018662,1.438468312540725,0.04794894375135749,1,0.395,1.2872463646464216
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.1,0.5,0.8,1,0.007852103971273613,0.34594782811780106,1.435691182254632,0.34594782811780106,29.11484919112149,0.9704949730373829,0,0.525,1.30294744257092,0.007852103971273613,2.423145880449745,0.08077152934832482,1,0.395,1.3035276972781915
symmetric,0,-1,0.25,0,1.5145789899825082,0.1,0.5,0.8,1,0.01947522359121419,0.12925095759443486,0.5007099276256659,0.12925095759443486,14.09362619509597,0.46978753983653226,0,1.0,1.3744119895072302,0.01947522359121419,2.627165671135306,0.08757218903784353,1,0.68,1.337426833429699
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.1,0.5,0.8,2,0.0011953611334539812,0.04795642368438499,0.5007099276256659,0.04795642368438499,4.434197438891796,0.14780658129639318,1,1.0,1.370038664765401,0.0011953611334539812,1.481447964449617,0.04938159881498723,1,0.715,1.299078869351021
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.1,0.5,0.8,2,0.01347215320680645,0.1785437537994712,0.6803876188043223,0.1785437537994712,10.000057943721224,0.3333352647907074,0,0.265,1.1850338471574455,0.01347215320680645,6.739373362421741,0.22464577874739133,0,0.445,1.2765490918924285
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.1,0.5,0.8,2,0.00039134432418796126,0.07155717050892794,0.9479609352487752,0.07155717050892794,10.276248888107897,0.3425416296035965,0,1.0,1.3773595691886429,0.00039134432418796126,1.0413539766712776,0.03471179922237592,1,0.445,1.2869485327683778
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.1,0.5,0.8,2,0.000990128120555966,0.19617434698703606,1.435691182254632,0.19617434698703606,16.64618254204174,0.5548727514013913,0,0.73,1.348259447304758,0.000990128120555966,1.3544290833717942,0.045147636112393134,1,0.715,1.2964665148440218
symmetric,0,-1,0.25,0,1.5145789899825082,0.1,0.5,0.8,2,0.005740903973957816,0.10134439511998657,0.5007099276256659,0.10134439511998657,10.551715436027814,0.35172384786759375,0,1.0,1.3700705801102175,0.005740903973957816,2.1759911459564907,0.07253303819854968,1,0.715,1.3177106908426033
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.1,1.0,0.0,0,0.00046574556765011836,0.00028516606099869123,-3.9999226153601766e-12,0.00028516606099869123,1.0182683368018808,0.033942277893396024,1,,1.281418658662505,0.00046574556765011836,1.2284948843900745,0.040949829479669145,1,,1.2844934912280992
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.1,1.0,0.0,0,0.011108421038803096,0.00225815289054704,-3.9999226153601766e-12,0.00225815289054704,0.4640046524983288,0.015466821749944291,1,,1.2868506627987424,0.011108421038803096,0.17820289843273884,0.005940096614424627,1,,1.2762039170763797
